text,target,label
"hari ini closing ceremo sea games 2017 akan digelar di stadion nasional bukit jalil, kuala lumpur, malaysia. $URL$",sea games,neutral
17 jawapos 5 pemain timnas indonesia sea games yang bisa jadi andalan di af 2018 $URL$,sea games,neutral
pesilat putri wewey wita raih emas sea games 2017 $URL$ via $MENTION$ $URL$,sea games,neutral
$MENTION$ $MENTION$ daftar perolehan medali sea games selasa (29/8) $URL$ $MENTION$ / $URL$,sea games,neutral
asal tak cakap under 18 pun boleh masuk sea games ? to late nak register,sea games,negative
malaysia vs thailand sea games 2017: $URL$ melalui $MENTION$,sea games,neutral
indonesia vs myanmar 3 - 1 ~ indonesia rebut medali perungu sea games 2017 sepak bola: $URL$ melalui $MENTION$,sea games,neutral
ungahan jonatan christie setelah mendapat medali emas sea games 2017 $URL$ $URL$,sea games,neutral
kemenpora 'cium' ada kecurangan di sea games 2017 $MENTION$ $MENTION$ $URL$ $URL$,sea games,negative
"must read : daftar perolehan medali sea games selasa (29/8): sumedang media, jakarta hari $URL$",sea games,neutral
"$MENTION$ today's headline: target di sea games 2017 tak tercapai, menpora minta maf (via: $URL$ )",sea games,neutral
begini nasib luis mila dan timnas u-2 setelah sea games 2017 $URL$,sea games,neutral
merinding lihat atlet atlet indonesia yang dapat medali di sea games,sea games,positive
"target sea games meleset, menpora dapat desakan mundur $URL$ liputan6",sea games,neutral
"i aded a video to a $MENTION$ playlist $URL$ sea games 2017, statistik satria tama kalahkan gianluigi bufon",sea games,neutral
"new post on my blog: target sea games tak terpenuhi, menpora minta maf dan bertangung jawab $URL$",sea games,neutral
"i've just posted a new blog: target sea games tak terpenuhi, menpora minta maf dan bertangung jawab $URL$",sea games,neutral
$MENTION$ peringkat ke 5 sea games wuarbiasa.indonesia hebat hebot.kata,sea games,neutral
"taklukan malaysia 1-0, thailand rebut medali emas sepakbola putra sea games 2017 $URL$ $MENTION$ $URL$",sea games,neutral
malaysia pertama indonesia kelima dalam sea games 2017 $URL$ $URL$,sea games,neutral
hasil sea games ke 29 cabor sepak bola indonesia 3-1 myanmar malaysia 0-1 thailand thailand menjadi juara. $URL$,sea games,neutral
apa yang aku tau closing ceremo sea games ni dia more to concert,sea games,neutral
okey aku dah boleh detect artis mana yg akan buat show dkt closing ceremo sea games nanti haha,sea games,positive
"$MENTION$ - target di sea games 2017 tak tercapai, menpora minta maf",sea games,neutral
3 gol terbaik indonesia di sea games $URL$,sea games,neutral
"sempat tertingal di babak pertama, ini kunci kesuksesan luis mila bisa raih perungu sea games 2017 $URL$",sea games,neutral
"sempat tertingal di babak pertama, ini kunci kesuksesan luis mila bisa raih perungu sea games 2017 $URL$",sea games,neutral
"hamdalah, taekwondoin asal riau sumbang emas di sea games 2017 | berita 24 indonesia $URL$",sea games,neutral
blunder kiper malaysia buat thailand raih emas sea games $URL$,sea games,neutral
"hamdalah, taekwondoin asal riau sumbang emas di sea games 2017 $URL$",sea games,neutral
"okezonenews sempat tertingal di babak pertama, ini kunci kesuksesan luis mila bisa raih perungu sea games 2017 $URL$",sea games,neutral
"okezonenews ha raih 2 emas, pertama kali indonesia gagal juara umum di cabor bulu tangkis sea games $URL$",sea games,neutral
"09 okezonenews sempat tertingal di babak pertama, ini kunci kesuksesan luis mila bisa raih perungu sea games 20 $URL$",sea games,neutral
"hamdalah, taekwondoin asal riau sumbang emas di sea games 2017 $MENTION$ $URL$",sea games,neutral
kilas balik jalan panjang timnas indonesia meraih perungu di sea games 2017 (slide show): $URL$ melalui $MENTION$,sea games,neutral
tim cricket putra dan putri sumbang medali di sea games 2017 $URL$,sea games,neutral
"sat indonesia terpuruk, malaysia berjaya dengan 140 emas, pastikan juara umum sea games $URL$",sea games,neutral
jonatan christie gondol emas tungal putra sea games 2017 $URL$ $URL$,sea games,neutral
"ha raih 2 emas, pertama kali indonesia gagal juara umum di cabor bulu tangkis sea games $URL$",sea games,neutral
berikan dukungan dengan cara yang seru dan kreatif untuk tim indonesia yang bertanding di sea games 2017! $MENTION$ $MENTION$ $URL$,sea games,neutral
"atlet indonesia terpuruk di sea games akibat pemerintah sebelumnya, brigade jokowi: sby $URL$ $URL$",sea games,neutral
kegagalan di sea games dan masa depan timnas u-23 - $URL$ $URL$,sea games,neutral
"09 okezonenews ha raih 2 emas, pertama kali indonesia gagal juara umum di cabor bulu tangkis sea games $URL$",sea games,neutral
"jadi perlawanan smlm, final bola sepak aku sea games 2017 aku decide tk nak tgok.",sea games,neutral
"6 pelayanan buruk sea games 2017 malaysia, indonesia juga jadi korban $URL$ $URL$",sea games,neutral
"dapet emas sedikit di sea games , tapi kaya bakalan dapet banyak nih di freport wkwk",sea games,neutral
indonesia tekuk myanmar 3-1 sea games 2017! indonesia rebut medali perungu $URL$,sea games,neutral
"boleh tgk sea games kali ni future yg boleh gntikan squad senior mcm azam azih,adam azlin,daniel asyraf",sea games,neutral
"10 detikcom target di sea games 2017 tak tercapai, menpora minta maf $URL$ $URL$",sea games,neutral
indonesia sukses hajar myanmar 3-1 sekaligus rebut mendali perungung diajang sea games 2017: $URL$ melalui $MENTION$,sea games,neutral
"tampil tenang di final sea games 2017, jonatan christie dipuji sang pelatih $URL$",sea games,neutral
"perolehan medali sea games , indonesia dipastikan duduki 5 besar $URL$ $MENTION$ $URL$",sea games,neutral
"move on pasal game $MENTION$ apa yg ak tgk,lps ni liga malaysia utamakn bakat muda,dah boleh tgk sea games berapa bnyk player brbakat",sea games,positive
"detikcom: target di sea games 2017 tak tercapai, menpora minta maf $URL$ $URL$",sea games,neutral
sabar. emang sea games kali ini udah di zolimi & dimonopoli malaysia.,sea games,negative
"rt detikcom "" target di sea games 2017 tak tercapai, menpora minta maf $URL$ $URL$ """,sea games,neutral
"tambah 6 medali emas, indonesia tetap di peringkat ke-5 sea games : malangtoday $URL$ $MENTION$",sea games,neutral
"raih emas di sea games 2017, pelatih: jonatan sudah lulus ujian $URL$ $URL$",sea games,neutral
menpora minta maf karena gagal mencapai target di sea games 2017 $URL$ $URL$,sea games,neutral
bosan gila budak2 yg orientasi waktu sea games ni kesian gila! org tgk bola korg tgk malam kebudayan? haha blergh,sea games,positive
"okezonenews raih emas di sea games 2017, pelatih: jonatan sudah lulus ujian $URL$ $URL$",sea games,neutral
"okezonenews berakhir dengan perungu di sea games 2017, luis mila ucapkan terima kasih kepada suporter $URL$",sea games,neutral
"okezonenews tampil tenang di final sea games 2017, jonatan christie dipuji sang pelatih $URL$ $URL$",sea games,neutral
"1 antaranews sea games 2017 - perolehan medali, indonesia urutan lima $URL$",sea games,neutral
1 antaranews sea games 2017 - tontowi/liliyana harap pencapaian pacu junior $URL$,sea games,neutral
"$MENTION$ target di sea games 2017 tak tercapai, menpora minta maf $URL$",sea games,neutral
daftar perolehan medali sea games selasa (29/8) $URL$,sea games,neutral
"pecundangi malaysia, thailand juara cabor sepakbola sea games 2017 - $URL$",sea games,neutral
"bener, masa sctv cuma nyiarin bola doang, padahal sea games bukan sepak bola doang",sea games,neutral
$MENTION$ negeri gajah putih juarai sepak bola sea games 2017 $URL$,sea games,neutral
"09 okezonenews raih emas di sea games 2017, pelatih: jonatan sudah lulus ujian $URL$ $URL$",sea games,neutral
daftar prestasi timnas indonesia u-2 di sea games : perunguke-4 $URL$ $URL$,sea games,neutral
"indonesia kalah di sea games 2017, menpora mintamaf $URL$ $URL$",sea games,neutral
sangar ! rezaldi hehanusa mencetak gol kesudut yang susah dijangkau kiper myanmar - sea games 2017: $URL$ via,sea games,neutral
ini daftar market value para pemain timnas indonesia yang tampil di sea games 2017 $URL$,sea games,neutral
"tambah 6 medali emas, indonesia tetap di peringkat ke-5 sea games $URL$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ _2017",sea games,neutral
"tampil tenang di final sea games 2017, jonatan christie dipuji sang pelatih - $URL$ $URL$",sea games,neutral
"$MENTION$ $MENTION$ | sea games 2017 - perolehan medali, indonesia urutan lima: tuan rumah $URL$",sea games,neutral
$MENTION$ $MENTION$ | sea games 2017 - tontowi/liliyana harap pencapaian pacu junior $URL$,sea games,neutral
harapan prsi usai renang lewati target di sea games 2017 $URL$ $URL$,sea games,neutral
saya menambahkan video ke playlist $MENTION$ $URL$ perolehan medali sea games 2017,sea games,neutral
"09 okezonenews berakhir dengan perungu di sea games 2017, luis mila ucapkan terima kasih kepada suporter $URL$",sea games,neutral
"09 okezonenews tampil tenang di final sea games 2017, jonatan christie dipuji sang pelatih $URL$ $URL$",sea games,neutral
"kira "" apakah faktor stamina yg menyebabkan indonesia sulit meraih medali emas?padat jadwal sea games",sea games,neutral
"berakhir dengan perungu di sea games 2017, luis mila ucapkan terima kasih kepada suporter $URL$",sea games,neutral
sampai je sini aku nampak basikal sea games tu elok je bersusun. jgn sampai aku rembat satu bt kayuh balik rumah. mg tkde org nk amik ke,sea games,neutral
"$MENTION$ - sea games 2017 - perolehan medali, indonesia urutan lima",sea games,neutral
$MENTION$ - sea games 2017 - tontowi/liliyana harap pencapaian pacu junior,sea games,neutral
timnas indonesia torehkan medali kesepuluh di sea games $URL$,sea games,neutral
$MENTION$ : timnas indonesia torehkan medali kesepuluh di sea games $URL$ $MENTION$ $URL$,sea games,neutral
"$MENTION$ sangat mengangu "" runing teks sea games tentang sctv menyiarkan langsung pertandingan sepakbola antara indonesia vs cambodia",sea games,neutral
loncat indah pecah telur di sea games 2017 $URL$,sea games,neutral
tidaklah sempurna jika menjadi juara umum sea games tanpa menjuarai sepakbola. begitu kata $URL$,sea games,neutral
"malangtoday - tambah 6 medali emas, indonesia tetap di peringkat ke-5 sea games - $URL$",sea games,neutral
video: bulutangkis indonesia kembali raih medali emas melalui jonatan christie di sea games 2017. $MENTION$ $URL$ $URL$,sea games,neutral
"sea games 2017 perolehan medali, indonesia urutanlima $URL$",sea games,neutral
"ga start duluan kan? *ups rt "" $MENTION$ : malaysia juara umum sea games 2017 $URL$ $URL$ """,sea games,neutral
indonesia u2 vs myanmar u2 3 1 ful highlights al goal sea games 2017: $URL$ melalui $MENTION$,sea games,neutral
"hasil sepakbola sea games 2017, ini dia $URL$",sea games,neutral
[ sea games 2017] jadwal & hasil sepakbola | sportanews | arena sang kampiun $URL$,sea games,neutral
"kliatan bgt kalo sea games kali ini mg dirancang 'khusus' supaya tuan rumah yg jd juara wel done, neighbor",sea games,negative
blunder kiper malaysia bikin thailand raih emas sea games $URL$ $URL$,sea games,neutral
"indonesia vs myanmar, kapten pada laga terakhir sea games 2017 $URL$ $URL$",sea games,neutral
sea games 2017 tontowi/liliyana harap pencapaian pacujunior $URL$,sea games,neutral
"bola sea games 2017: kalahkan malaysia 1-0, thailand rebutemas $URL$ $URL$",sea games,neutral
wow!.detik2 indonesia meraih 3 gol terbaik vs myanmar ( sea games 2017) $URL$,sea games,neutral
"kompascom: indonesia vs myanmar, kapten pada laga terakhir sea games 2017 $URL$ $URL$",sea games,neutral
05 vivacoid loncat indah pecah telur di sea games 2017 $URL$,sea games,neutral
"malaysia juara umum $MENTION$ dngn perolehan emas 1. 2thn lalu sea games singapura,malaysia finis di posisi 4, emas 64,gmna pndpt lu?",sea games,neutral
"02 kompascom indonesia vs myanmar, kapten pada laga terakhir sea games 2017 $URL$ $URL$",sea games,neutral
"beja terkini bewara: bawa pulang perungu sea games 2017, timnas u-2 bisa tersenyum $URL$ . thx 4 click thx 4 click $URL$",sea games,neutral
detik detik gol thailand di sea games 2017 melawan malaysia: $URL$ melalui $MENTION$,sea games,neutral
"bekuk malaysia, thailand tambah koleksi emas sea games $URL$ $URL$",sea games,neutral
"duh, dalam sejarah prestasi sea games indonesia terpuruk di erajokowi $URL$ $URL$",sea games,neutral
wow!.3 gol terbaik kemenangan indonesia vs myanmar ( sea games 2017) $URL$,sea games,neutral
"hasil sea games memprihatinkan, menpora minta maf - menpora imam nahrawi mengaku bertangung jawab atas hasil . $URL$",sea games,neutral
jk kecewa hasil sea games 2017 - wakil presiden jusuf kala mengaku kecewa dengan hasil di sea games 2017. untu. $URL$,sea games,neutral
jk kecewa hasil sea games 2017 - wakil presiden jusuf kala mengaku kecewa dengan hasil di sea games 2017. untu. $URL$,sea games,neutral
malaysia juara umum sea games 2017 $URL$,sea games,neutral
10 kejangalan sea games 2017 kuala lumpur malaysia1: $URL$ via $MENTION$,sea games,negative
"statistik aksi satria tama di sea games 2017, kalahkan gianluigi bufon, simak ini: jumlah $URL$",sea games,neutral
"bawa pulang perungu sea games 2017, timnas u-2 bisa tersenyum $URL$ $URL$",sea games,neutral
final sea games 2017 siapa yang juara?,sea games,neutral
"gua curiga, sea games cuma pengalihan isu gara2 raisa mau nikah.",sea games,neutral
jk kecewa atas perolehan medali indonesia di sea games $URL$ via $MENTION$,sea games,neutral
"inilah deretan pacar pemain timnas u-2 di sea games 2017, mana yang paling cantik? $URL$",sea games,neutral
lah apan dah panitia sea games ini. victory ceremo song jonathan christie masa goyang dumang - _,sea games,negative
$MENTION$ - malaysia juara umum sea games 2017,sea games,neutral
10 detikcom malaysia juara umum sea games 2017 $URL$ via detiksport $URL$,sea games,neutral
"meski ha raih 2 medali emas dari bulu tangkis di sea games 2017, susy tetap senang $URL$ $URL$",sea games,neutral
"$MENTION$ $MENTION$ sea games 2017: malaysia dipastikan juara umum, indonesia? $MENTION$ . co - berita $MENTION$ $MENTION$",sea games,neutral
detikcom: malaysia juara umum sea games 2017 $URL$ via detiksport $URL$,sea games,neutral
"rt detikcom "" malaysia juara umum sea games 2017 $URL$ via detiksport $URL$ """,sea games,neutral
"okezonenews meski ha raih 2 medali emas dari bulu tangkis di sea games 2017, susy tetap senang $URL$",sea games,neutral
"thailand vs malaysia: malaysia keok, thailand raih emas sea games 2017 $URL$ $URL$",sea games,neutral
aduh min baper nih liat ini t_t . apalagi setelah $MENTION$ ini. sekelas sea games kita $URL$,sea games,neutral
mnyesal xckp haziq own goal. sb aku mg ramal mcm tu. based on sea games 201 dulu. sebijik. haha,sea games,neutral
"kubur mimpi malaysia, thailand sabet emas sea games 2017 $URL$ $URL$",sea games,neutral
"09 okezonenews meski ha raih 2 medali emas dari bulu tangkis di sea games 2017, susy tetap senang $URL$",sea games,neutral
$MENTION$ malaysia juara umum sea games 2017 $URL$,sea games,neutral
malaysia juara umum sea games 2017 - $URL$,sea games,neutral
dh lh tu. di tepek para sea games . hahahaha.,sea games,neutral
"kiper malaysia blunder, thailand (1) - malaysia (0). thailand juara sea games 2017: $URL$ melalui $MENTION$",sea games,neutral
"perolehan medali sea games 2017 hari ini: tingal sehari, indonesia 38 emas $URL$ $URL$",sea games,neutral
"meski ha raih 2 medali emas dari bulu tangkis di sea games 2017, susy tetap senang : media sports - $URL$",sea games,neutral
"$MENTION$ usai laga sea games 2017, ezra walian resmi gabung klub liga belanda $MENTION$ $MENTION$",sea games,neutral
keluarga septian david maulana banga timnas indonesia rebut perungu sea games 2017 $URL$ $URL$,sea games,neutral
rekor temu sea games : indonesia - myanmar - $URL$ $URL$,sea games,neutral
"indonesia kalah di sea games 2017, menpora minta maf $URL$",sea games,neutral
timnas indonesia raih medali perungu sea games tim nasional indonesia sukses meraih medali perungu sea games . $URL$,sea games,neutral
timnas indonesia raih medali perungu sea games tim nasional indonesia sukses meraih medali perungu sea games . $URL$,sea games,neutral
bomoh siam ni power betul la sampai 2 kali keper $MENTION$ caples & bagi menang kpd thailand final bolasepak sea games 201 & malam ni,sea games,neutral
ipsi minta maf ke seluruh masyarakat indonesia atas kegagalan pencak silat di sea games xix $URL$ .,sea games,neutral
"hajar myanmar, timnas indonesia sabet perungu sea games 2017 $URL$ .",sea games,neutral
motm malaysia sea games : irfan zakaria,sea games,neutral
"kalahkan malaysia, thailand juara sepakbola sea games . $URL$ $URL$",sea games,neutral
loh bukan sea games itu memang untuk memberi kesempatan yg muda,sea games,neutral
"statistik aksi satria tama di sea games 2017, kalahkan gianluigi bufon, simak ini $MENTION$ .com - berita $URL$",sea games,neutral
indonesia bangkit! cerita raja asia tengara di sea games $URL$,sea games,neutral
lyan ah perang dectar macam tengok sea games bai,sea games,neutral
"ini penyebab indonesia terpuruk di posisi lima sea games , malaysia dipastikan juara umum $URL$ $URL$",sea games,neutral
"tapi entahlah, aku rasa badi final sea games 201 kt stadium shah alam ade lagi.",sea games,neutral
"nak pegi majils penutupan sea games , tp.",sea games,neutral
"la masia boleh create talent mcm thanabalan je, untuk sea games jela boleh main",sea games,neutral
7. berikut 1 pemain skuat sea games yang lanjut ikuti tc aimag 2017. $URL$,sea games,neutral
"5. 1 pemain merupakan pemain yang berlaga di sea games 2017 kemarin. artinya, tiga pemain skuat sea games 2017 tidak dipangil kembali.",sea games,neutral
"5. 1 pemain merupakan pemain yang berlaga di sea games 2017 kemarin. artinya, tiga pemain skuat sea games 2017 tidak dipangil kembali.",sea games,neutral
stil xleh move on vid org trtingal bas ke sea games ni $URL$,sea games,neutral
"tapi apa pun, semua player dah buat sehabis baik. kep it up, boys! tahniah untuk silver medal. next sea games , harap akhyar pulak power!",sea games,neutral
aku bukan nak cakap apa lah tapi malaysia display diorang pu best performance lah dekat sea games malam ni cuma hard luck je,sea games,neutral
timnas indonesia torehkan medali kesepuluh di sea games - $URL$ $MENTION$ $MENTION$ $MENTION$ $URL$,sea games,neutral
$MENTION$ $MENTION$ : wapres kecewa indonesia masih di peringkat 5 sea games $URL$ $URL$,sea games,neutral
1. 1 pemain timnas futsal putra skuat sea games 2017 lanjut ikut pemusatan latihan (tc) aimag 2017. | ketum fi bpk $MENTION$ $URL$,sea games,neutral
tengah ambil mod utk closing sea games esok haha $URL$,sea games,neutral
$MENTION$ ini mba' velda yg di sea games itu kan ?,sea games,neutral
terima kasih $MENTION$ untuk tiket final bola sea games tadi. $MENTION$,sea games,neutral
sport: sepakbola sea games 2017 indonesia vs timor leste . $URL$,sea games,neutral
10 kejangalan sea games 2017 kuala lumpur malaysia: $URL$ via $MENTION$,sea games,neutral
anak langkat peraih emas sea games diapresiasi ketua dprdlangkat $URL$ $URL$,sea games,neutral
tu pingat emas ke awak menang sea games kl2017 gymnastic single ke tu,sea games,neutral
timnas raih perungu sea games malaysia $URL$ $URL$,sea games,neutral
indonesia vs myanmar 3-1 | sea games 2017 | net socer $URL$,sea games,neutral
tahu tahu je sea games ni dia menang emas. memang layak beb,sea games,neutral
"angkat besi sumbang 2 emas, ini klasemen sea games hinga selasa malam - $URL$ $URL$",sea games,neutral
klasemen medali sea games 2017: indonesia gagal capai target $URL$ $URL$,sea games,neutral
cdm masih optimistis indonesia tembus 4 besar sea games $URL$ $URL$,sea games,neutral
mb selangor pon main bandwagon on sea games sama perangai ngan politicians bn yang korg lawan sangat,sea games,neutral
"sat indonesia terpuruk, malaysia raih 140 emas, pastikan juara sea games : tuan rumah malaysia berhasil meraih 140 $URL$",sea games,neutral
"sat indonesia terpuruk, malaysia raih 140 emas, pastikan juara sea games $URL$",sea games,neutral
"okezonenews sumbang medali emas di sea games 2017, susy yakin jonatan bisa jadi ujung tombak indonesia $URL$",sea games,neutral
"sumbang medali emas di sea games 2017, susy yakin jonatan bisa jadi ujung tombak indonesia $URL$ $URL$",sea games,neutral
lepas kalah sea games trus tuka profesion. haha $URL$,sea games,neutral
"sumbang medali emas di sea games 2017, susy yakin jonatan bisa jadi ujung tombak indonesia - $URL$ $URL$",sea games,neutral
"parah! bendera merah putih terbalik dibuku panduan sea games , malaysia resmi minta maf.: $URL$ melalui $MENTION$",sea games,negative
$MENTION$ atlet bulu tangkis jonatan christie meraih medali emas sea games $MENTION$,sea games,neutral
[bp] 4 atlet penyumbang medali terbanyak di sea games 2017 $URL$,sea games,neutral
"mungkin lepas ni, admin perak power boleh jadi keper time sea games kat filipina",sea games,neutral
selamat tontowi/liliyana. tapi di sea games menyedihkan,sea games,neutral
jk kecewa atas perolehan medali indonesia di sea games $URL$,sea games,neutral
$MENTION$ $MENTION$ evaluasi sea games ! pangil semua ketua pb. pb yg terima dana gede tp prestasi menurun hrs dimintai pertangungjawaban,sea games,neutral
"final bola sepak v sea games 2017 $MENTION$ shah alam, selangor darul ehsan $URL$",sea games,neutral
"persib prediksi indonesia vs myanmar sea games 2017, pemain persib . - surya malang $URL$",sea games,neutral
"yg aku pahami tyg hoax itu slh satu ktk hsl pertandingan final sea games 2017 antr thailand lwn malaysia td, yg kegirangan adl malaysia.",sea games,neutral
"proses penyerah medali kepada thailand, malaysia, indonesia. juara fotbal sea games 2017. $URL$ tq7aw $URL$",sea games,neutral
