text,target,label
"kunjungan hormat yb menteri di jabatan perdana menteri ( agama ) dato ' dr mujahid yusof rawa ke kaunter zakat bergerak ppz sebentar tadi . @majlis ramah mesra yb menteri bersama jamaah di masjid al-mukhlisin , alam damai , cheras .",mujahid,neutral
pasukan yaman tewaskan tersangka pemimpin al qaeda : pasukan yaman menewaskan tersangka pemimpin al qaeda dala ... https://t.co/9kV6t01YJP,al qaeda,negative
yeeeessss ! ! ! tanggal 7 di indonesia leg kedua,indonesia,positive
""" @fahrianird : selamat pagi pak @sbyudhoyono . semoga bapak sehat selalu . hidup pak sby ! "" #terimakasihpaksby",sby,positive
"tapi kasian juga # fpi jadi contoh yang buruk buat uu ormas , padahal kalo uu itu disahkan bukan cuma mereka yang rugi , tapi juga komunitas",fpi,neutral
"1 - insha allahu za'a sami saukin fittinar boko haram a arewa . za mu tsigeku daga cikin musulmai . in ba daukar alhaki ba , ina jihad a nan ? https://t.co/DvuSoq7gaQ",jihad,neutral
"kalo ga di rebut gini-gini aja "" @beritasatu : jokowi , salah satu cara pdip rebut kursi kekuasaan http :/ / brt.st/1dt1",jokowi,positive
"kasian mujahid , tolong sobat ni yang pro isis atau mujahid kirimin doa atau fatihah biar semakin didekatkan ... https://t.co/ntwjyEe2ic",mujahid,positive
"allahuakbar ... video roket mujahid hancurkan mobil , tangki dan pom bensin #zionis http://t.co/Vf81n0ab2u",mujahid,negative
bumisyam - komandan mujahid suriah : tidak ada ruang dialog dengan rezim assad http://t.co/XBYIMjFBnV,mujahid,neutral
pasukan syam : kemenangan al qaeda semakin dekat http://t.co/LlLvFLkGtv,al qaeda,positive
"mujahid live ® π 26th september 2015 : watch atiqa odho , samar ali khan in mujahid live ® π 26th september 2015 dai ... http://t.co/LgU8HxgdS6",mujahid,neutral
"simpatisan isis yang berasal dari inggris , kewarganegaraannya diblokir dan dicabut . karena dianggap sebagai ancaman nyata dan mampu menularkan paham radikalisme . https://t.co/bHqKlGgkMF",isis,positive
gus nadisyah hosen : jihad medsos itu hukumnya fardhu kifayah https://t.co/f7mY4QB9IO,jihad,neutral
"al-mustaqbal network : mujahid daulah khilafah serang benteng terakhir rezim suriah , allahu akbar ! : http://t.co/HnsBCpwgM2",mujahid,neutral
"semoga . 5 ( lima ) mujahid yg dipulangkan berhati lapang tetap istiqomah , serius berlatih tuk gapai kejayaan . alloh beserta orang 2 mukmin mlht",mujahid,positive
padahal di dpr sama kabinet banyak juga mata-mata . kenapa jelata yang ingin berbahagia di tengah susah yang disalahkan ?,dpr,negative
serangan bom bunuh diri isis tewaskan 10 orang di suriah : setidaknya 10 orang tewas ketika seorang pengebom b ... https://t.co/dMB7KK03Ky,isis,negative
ini buku @viratanjung bg pemburu beasiswa buku ini recomended . oh iya testimoninya dr anies baswedan loh cc : @pandji pic.twitter.com/sjojvjso9e,anies,positive
syahidnya ulama mujahid sayyid al-buryati http://bit.ly/dywYrJ,mujahid,neutral
"kebalikannya , siapa yg masih memuji isis , ia musuh sy ato musuh jhd . begitu mudah cinta dan benci diombang-ambing isu dan simplifikasi .",isis,negative
"rt @rezagunawan : aksi fpi itu bentuk penodaan agama yg sesungguhnya , terlepas dari motif aslinya agama , politik atau uang .",fpi,neutral
"perang darat selalu jd mimpi buruk u kekuatan yg terlalu mengandalkan udara . mujahid selalu menang dlm perang darat , dg ijin allah .",mujahid,positive
"kamen rider drive . kalo di indonesia sering terlihat pas pulang dari prj . abang 2 nyelempangin ban , sambil pake helm . pic.twitter.com/wmfrq7mduy",indonesia,neutral
masih sama bisa ngedit profile cuma lebih sederhana . dan lebih khusus untuk profile gamernya . isinya orang malaysia melulu lagi :|,malaysia,neutral
"kita hrs bkerja keras sampai indonesia bebas korupsi ! - jokowi tdk prlu brdarah 2 , ckp tdk korupsi & lawan korupsi kalian udh berjihad ! - ahok https://t.co/lKXJLcLUXA",berjihad,positive
"keajaiban perang di suriah : para malaikat , tentara allah , turun membantu mujahid http://t.co/Xo4e84dcU2 via @wordpressdotcom",mujahid,positive
"pakta pertahanan asia tenggara , diperlukan utk mencegah berkembangnya isis",isis,positive
inggris dan amerika sumbang pikap toyota untuk isis ? http://t.co/M9uiT0ZVpA http://t.co/stHkbslJ6z,isis,negative
"yuk download aplikasi "" mujahid fm "" di playstore untuk dapatkan kemudahan mendengarkan kami dimanapun menggunakan smartphone ikhwahfillah . https://t.co/xs8iBu9jWs",mujahid,positive
jaish al islam menembak kelompok isis di lembah al-yarmouk yang mencatatkan banyak sasaran . https://t.co/W4FRTBO2GL https://t.co/jS750V8VKu,isis,negative
tgl 17 november ! :D rt @renz_praditya : @marcellotahitoe kapan ke sby lagi yaaa,sby,positive
hahaha .. rt @christysihotang : @marcellotahitoe andai @barack obama sepikiran dgn lo :p heheh,obama,positive
rembug tentang pendidikan dg anggota dewan dari fraksi gerindra sby.dari komisi d . bersm guru 2 yysn al jihad sby https://t.co/bYyMKwNVIo,jihad,neutral
mujahid imarah islam afghanistan mulai lakukan pergerakan di kandahar http://bit.ly/9qusQA,mujahid,positive
"rt @ katolik _ku : "" tuhan membuat umat-nya sangat subur , dan menjadikannya lebih kuat daripada para lawannya . "" ( mzm 105:24 )",katolik,positive
"mari sebarkan > kriminalisasi jihad di suriah , mualaf amerika ditangkap : jihad di suriah seda ... http://t.co/7X80qKO7VO | #demokrasimati",jihad,negative
polisi amankan 6 terduga isis di sbb https://t.co/n41T54hcgD lewat @ambon ekspres,isis,positive
apa yang kamu lakukan di 10 dzulhijjah ii ust . mas √ ∫ d izzul mujahid lc : https://t.co/7HWm7PSUWH melalui @youtube,mujahid,positive
"hanya satu partai di indonesia ini yang mendukung para anti pancasila , ialah pks . para kader pro isis , anti ... https://t.co/6aYTnScwGR",isis,negative
naskah drama dicetak ulang itu sesuatu banget . in sya allah #tanahperempuan cet . 4 akan terbit dlm bhs indonesia & inggris . pic.twitter.com/PQcPE8PiRR,indonesia,positive
saya menjual mujahid dis ... seharga rp95 . 000 . dapatkan produk ini hanya di shopee ! https://t.co/0fG7SPBuFM #shopeeid https://t.co/nbX8VwvKKr,mujahid,negative
dosa : di sodok berasa #cacat rt @tweetcacat : jgn ! dosa ! asthagfirullah rt @whisnuwahyudi : mau dong mecin :p rt @tweetcacat : ada ori cina,cina,negative
"@rotikaya why nak salah pulak kan . dh tu anugerah yg allah kurniakan kepada lelaki lembut . nafsu nak jadi perempuan tu mmng ada . sebab itu jihad . jihad dapat melawan nafsu keperempuanan itu adlh yg terbaik . yg x blh ny pakai pakaianmenyerupai perempuan , m",jihad,positive
"contoh , jika di negeri palestina tiba-tiba dijajah israel , maka hukum ber jihad bagi penduduk palestina adalah fardhu kifayah . #islamselamatkannegeri #mengejarlailatulqadr #indonesiamoveup",jihad,positive
isis telah membuat kami murka isis = israel #palestinesolidaritycampaign,isis,negative
"mujahid tolak tutup sekolah tahfiz , saran zainuddin buat ® πhomework ® π https://t.co/DGHPNcyAem",mujahid,positive
"layani perintah tuannya , menlu minta wni tidak berjihad di suriah http://t.co/d5GgZZalyJ #analisis #artikel #feature",berjihad,positive
"majlis pengkebumian ummi nidal , seorang tokoh muslimat palestin .. beliau merupakan mujahidah terulung yang ... http://t.co/PgiJHxripH",mujahidah,positive
"pesan buat bapaknya isis pak , bu , enyak , babe , itu isis sudah resmi mengeluarkan pernyataan bertanggungjawab ... https://t.co/MND2ItggVX",isis,positive
copas status ustadz azzam mujahid izzulhaq : orang-orang ' santun dan ramah ' yg mengaku penjaga kebhinekaan ... https://t.co/8X0IVhzE7G,mujahid,positive
"isis sesungguhnya lhr dr kebingunan bangsa arab akibat kekuatan as di timteng . sesama bangsa arab sj klu tak membunuh , dibunuh .",isis,neutral
"selamat datang ... di era jihad pemikiran , dimana hp para mujahid & pejuang kebenaran .. lebih mematikan dari ak - 47 #ruh212 https://t.co/NBO2cisPwd",jihad,negative
"@dimasekop lo kan kristen , kenapa insya allah.haha iya ahh , asikan di bawah biar bisa ada yang nonton banyak",kristen,positive
bergabung dg isis adalah melanggar hukum http://t.co/z2r6wwCSzx,isis,positive
"liwa al-badr bebaskan 23 keluarga dari cengkeraman isis : islam times - "" isis menggunakan keluarga itu sebagai ... https://t.co/IXgart23SG",isis,negative
ant man itu dari amerika .. kalo dari arab itu ant tum,amerika,negative
@dahliafatmawati kpk kok :),kpk,positive
tragedi kemanusiaan akan terjadi di #idlib jika #assad membiarkan puluhan ribu jihad al-qaeda yang menduduki #idlib #syria di mana mereka telah memberlakukan teror brutal terhadap rakyat #syria selama lebih dari tiga tahun . https://t.co/1jocAQLLVe,jihad,negative
11 . yaitu dengan ber # jihad menyampaikan ilmu yang menjelaskan hak allah subhana wa t ® πala yang wajib ditunaikan hambanya .,jihad,positive
al-qaeda merilis sikap resmi tentang status hubungan organisasi al-qaeda dengan isis http://t.co/1tcKJt6zcf via @sharethis,al-qaeda,neutral
".. juga terhadap penganut ilmu-ilmu batil dan akidah-akidah yang sesat . ber jihad terhadap orang semacam ini adalah wajib .. "" - kh hasyim asy'ari",jihad,positive
"islam tidak seperti ini kok , tenang aja :)",islam,positive
"kajian fikih mazhab asy-syafii syarh kitab matan abu suja ® π bersama buya mujahid , lc . , m . e . i . live di radio salam fm 97.4 mhz sukabumi pada selasa malam rabu jam 20.00- 21.00 wib . kontak interaktif 0811-1111 - 940 ( sms , wa , dan telegram ) . streaming : https://t.co/yYCabFnn5c https://t.co/1ReYB0buic",mujahid,neutral
"#damascus para pejuang jaish al islam menjelajah operasi terhadap isis di kem al yarmouk kawasan "" hospital jepun "" . https://t.co/laQfpHpPGy",isis,negative
aktivis ham tuduh mauritania jalin kesepakatan dengan jihad . https://t.co/5qG2v03aM1,jihad,negative
"#kabar direktur lembaga kajian keislaman darul fattah , ustad ahmad solechan menilai fenomena aksi teroris terjadi karena pembiasan pemaknaan jihad . https://t.co/XmgAHluqaz",jihad,negative
risalah mujahid edisi 40 : menguatkan nkri berlandaskan † tauhid http://t.co/BVrYCCaDci http://t.co/SIFvrVnlCY,mujahid,neutral
jangan kamu anggap syurga itu murah mahupun mudah ia perlunya jihad dan mujahadah,jihad,positive
"jihad membela nafsu negeri ini - kalian mengklaim "" jihad konstitusional "" membela negara tetapi kau injak-injak ... https://t.co/hCJjpomdCf",jihad,negative
! ! rt @ katolik _ku : kasihilah musuhmu dan berdoalah bagi mereka yang menganiaya kamu . mat 4,katolik,positive
"ali gumah , mufti besar mesir : mereka yg mengira hidup di zaman nabi , sebetulnya menghancurkan islam . ( nyindir isis ) . http://t.co/oYgQAs26hw",isis,positive
namanya dibulan ramadhan hrus banyak sedekah . ga ada dlm islam sedekah yg menimbulkan dosa . terlepas uangnya mau dipakai apa . ga bole suzon .,islam,positive
"alhamdulillah ... ini baru mujahid ggs ( ganteng-ganteng syahid ) , bala bantuan untuk memperkuat perjuangan ... https://t.co/tWLUSG3IcI",mujahid,positive
"anggota dpr yang baru , sengaja lama-lamaan di gedung dpr . biar bisa nobar atletico madrid vs juve . istimewa .",dpr,negative
peran dan jihad jurnalis muslim : https://t.co/X0KIkGmlpS lewat @mirajnewsagency,jihad,neutral
"lemahnya mujahid dalam mengurus urusan agama islam ni . ni kema ketuk dengan geng liberal dan lgbt , terus senyap . https://t.co/srpMqmrzoH",mujahid,neutral
kita pernah foto sama pak presiden @ jokowi _do2 ya @sigit_exit @indraturner pic.twitter.com/ag5tl8qspa,jokowi,positive
buset itu gigi apa gedung dpr ? pagernya mentereng amat !,dpr,neutral
di amerika ada tai kucing ngga ya ?,amerika,negative
#almaidahayat54 yang mereka berjihad di jalan allah dan tidak takut terhadap orang yang mencela mereka .,berjihad,positive
disini bisa jadi awal pertikaian rt @detikcom : kulit ayam goreng jadi trend di amerika http :/ / de.tk/w1gey via @detikfood,amerika,negative
suara musim : teror atas nama agama menutup esensi jihad | suara muslim : http://t.co/XvHSdiHkKY,jihad,neutral
"sekecil apapun aksi kalian akan dilihat #rohis . di gaza sana , mereka bisa berjihad sambil tahfidzul qur'an #prayforgaza",berjihad,positive
#headline ayatullah najafi serukan jihad melawan diis : http://t.co/98FO179VUU,jihad,negative
#iadi lebih dari 30 ribu muslim tolak isis dan ekstremisme https://t.co/GHcin9KxVu https://t.co/XYcADcSUG1,isis,positive
syiah arab kl di pasar tuh plg jago tipu tipu . di tanya psti nggak ngaku syiah . tp kl di tanya sipa mujahid yg terbaik . pasti jawab.husain .,mujahid,neutral
"ancam as , al-qaeda serukan serangan 9/11 akan berulang ribuan kali : pemimpin al-qaeda , ayman al-zawahiri , men ... https://t.co/oKHVqD4VFK",al-qaeda,negative
sebuah persembahan dari universal entertainment indonesia : kongkalikong ! mari kita segera #nontonkongxkong pic.twitter.com/c0xszjrn2s,indonesia,positive
hujannya awet kayak hubungan bilateral indonesia dan brunei .,indonesia,positive
@liantlin ke mesjid aja masuk islam :p,islam,negative
"lagi , isis sasar pemberontak suriah : news aktual - puluhan anggota pemberontak suriah tewas , setelah sebuah bo ... https://t.co/W0xkI8W02o",isis,negative
http://t.co/wNCXErCFB6 : polisi buka surat ancaman bom isis untuk jokowi http://t.co/PxFooPQxfN #jpnn via @jpnncom,isis,neutral
@fpi_lpg @ islam _grskrs @majrasul rt @alitabah : @rigensih astagfirullahaladzim ! gak boleh maen ayat tobat lu ! asola tu khairum minan naum,islam,positive
"12 . tahun 2013 puncak perpecahan kelompok baghdadi dgn induknya al qaeda , pada 2014 dia merubah nama isis menjadi is yaitu islamic state . https://t.co/qUiv0GezeN",isis,neutral
spesial di #openmicjakbar malam ini . akan ada taping channel kpk & . pendaftaran lomba #standupkwaimedy di lounge 78 kemanggisan . ramaikan ! pic.twitter.com/y6dcopnh04,kpk,positive
"* lepas mahu guling raja berperlembagaan , wan ji gelar agensi islam isis * terus kebal dan tidak dicaj dibawah ... https://t.co/ndlqidYiVW",isis,neutral
emang tahun besok lu jadi alumni islam ? rt @meiks : apakah ini ramadhan terakhir ?,islam,negative
ber jihad ala tauhid yg penuh dgn kesucian menjadikan kita umat yg bermartabat dan berkepribadian luhur,jihad,positive
taliban afghanistan mengumumkan pembukaan operasi musim semi 2018 bernama al-khandaq jihad operation . ini yang menjadi target dari operasi ini . https://t.co/H0bYWdUVyK,jihad,neutral
tok . tok . tok . | siapa ? | #mynameis pra | prabowo ? | wah . jangan gitu dong . emang gue pernah nyulik ?,prabowo,negative
jihad tidak hanya bermakna perang . jihad di negeri yang aman dan tenang banyak macamnya . menimba ilmu agama ialah jihad . mencari nafkah untuk keluarga ialah jihad . semoga indonesia raya amaan . https://t.co/wYH31mYy5N,jihad,positive
"39 . oleh karena itu , solusi syar ® π √ æ-nya adalah dengan jalan memerangi mereka dan mengusir mereka dari negeri kaum muslim . jadi , solusi krisis palestina adalah jihad fi sabilillah , tidak ada yang lain . #sambutramadhan #htidihati #khilafahsavepalestine",jihad,negative
tentara uni eropa akan melatih tentara somalia tuk hadapi al-shabaab http://bit.ly/bD7VA0,al-shabaab,neutral
panglima militer iran menyebut punya bukti kuat bahwa as mendukung isis secara langsung direct support https://t.co/TuYWYKbmYu,isis,negative
"selamat ulang tahun untuk @standupindo_ sby , semoga terus melahirkan komika berbakat dan bertekad kuat",sby,negative
menanti barisan sakit hati dan pasukan photosop legowo ... semoga mereka tidak menghadirkan isis dan meng-iraq kan indonesia .,isis,positive
serangan bom bunuh diri isis tewaskan 10 orang di suriah : setidaknya 10 orang tewas ketika seorang pengebom b ... https://t.co/UQrFKiRb1E,isis,negative
besok pake ginian ya @sibendel rt @liputan6dotcom : jutaan busi buatan bekasi diekspor ke amerika dan eropa http :/ / bit.ly/1yk0l5d,amerika,positive
"@ernestprakasa cewek cina yg paling cantik menurut lo siapa , nes ? ?",cina,positive
rt @syuonthedot : @bellaudya829 i'm your fan from malaysia ! :) - haiiii .. ooow .. trimakasiiih,malaysia,positive
"49 . wahai kaum muslim , masalah palestina adalah masalah kita . solusi syar ® π √ æ-nya adalah jihad . untuk menegakkan jihad ini secara sempurna kita harus mewujudkan khilafah islamiyah . #sambutramadhan #htidihati #khilafahsavepalestine",jihad,neutral
lahh .. rt @detikcom : keluarga mahasiswa tragedi ' 98 beri dukungan ke prabowo http :/ / de.tk/vis5b0,prabowo,positive
"8 . akheela and the bee . kisah juara spelling words di amerika . anaknya lucu . dan lagi , anak dari kulit hitam :)",amerika,positive
ini alasan isis & kelompok sejenisnya sangat anti pada nasionalisme palestina & arab . http://t.co/XOcYSvJPsI,isis,negative
rt @jsattaubah : @absolutelymar kami bisa mengirim ke malaysia untuk buku bunda @helvy i sms saja ke + 6285216620 755,malaysia,positive
"ngajak kebb dia ujan "" . hahaha rw @diahpangestu : haha ngapain kau di brastagi sm obama ? hahahha rt @babecabiita : sejak sd",obama,neutral
kesamaan pendapat pendukung mujahid di indonesia dengan inggris membuktikan betapa kejamnya orang-orang ... https://t.co/gRe1ZD33Ly,mujahid,negative
"memang benar hr ini berkembang paham khawarij di tengah aktifis , yg ditandai dg kopar-kapir dan mudah mnumpahkan darah muslim . contoh : isis .",isis,negative
"baca-baca tentang cina , jadi pengin traveling ke beberapa kota dengan penduduk islam terbanyak di sana #riset #nulis",cina,positive
orang yg mengusahakan bantuan bagi janda dan orang miskin ibarat berjihad di jalan allah & ibarat orang shalat malam ( hr bukhari ),berjihad,positive
"jika dulu mujahid menggunakan panah , tombak , bambu runcing utk berjihad . skrg hny sbuah gadget utk kita menyelamatkan opini umat dr brt hoax",berjihad,positive
negara ke 49 yg saya kunjungi adl amerika serikat . kalau buku ke 49 ? ini kavernya :) #assalamualaikumbeijing pic.twitter.com/do0swsvvdm,amerika,positive
"apakah hti pernah mengusung khilafah ala hti ? ini upaya untuk melepaskan khilafah dari ajaran islam , dengan label ala hti . persis yang dilakukan as ketika membuat khilafah ala isis . tapi , mereka gagal menjauhkan umat dari khilafah . https://t.co/KiIjlte7oA",isis,neutral
aku dukung jokowi dan menghormati pendukung prabowo . dukung mah dukung aja tanpa mencari 2 kesalahan lawan untuk diumbar ditwitter .,prabowo,neutral
dalang penyerangan paris dilaporkan kunjungi inggris : jihad belgia yang diduga sebagai salah satu otak penye ... https://t.co/Hhrx8Ueb7X,jihad,neutral
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan jihad . namun , keduanya jauh berbeda dengan penjajahan ala barat . #7meihtimenang #umatbersamahti #islamselamatkannegeri",jihad,positive
@adjierdt fpi tubir,fpi,negative
polisi seolah cari 2 kesalahan pd kpk krn bls dendam uda ketauan belangnya.kayak kmu aja suka cari ksalahan biar ga tersudut .,kpk,positive
#kabar indonesia bersama negara-negara di kawasan mewaspadai ancaman dijadikannya asia tenggara sebagai home base dari isis . https://t.co/2mjoNjUw2k,isis,negative
17 . sebarkanlah ilmu di setiap tempat sesuai kemampuanmu dlm ber # jihad dan bertaqwalah kepada allah ta ® πala atas gangguan yg ada .,jihad,positive
rt @lialiey : @bellaudya829 ' mata panda tiada lagi ... ' advertisenya udah ada di malaysia loh .. bella keren .. aku suka ... http://tmi.me/5EPt6,malaysia,positive
"6 . sebagaimana kalau seseorang yang meniatkan dalam makannya untuk memperkuat fisik dalam berjihad , shalat atau puasa",berjihad,neutral
muncul lagi kelompok takfiri dengan anggota para komandan al-qaeda : islam times - bahkan ratusan anggota khora ... https://t.co/ZbpTFm0cKE,al-qaeda,positive
"klo prabowo menang penghitungan cepat pasti pendukungnya "" alhamdulilah "" klo kalah pasti "" tenang itu cuman penghitungan cepat "" #itubiasa :) )",prabowo,negative
isis muncul karena situasi politik di lingkup lokal @tedikholiludin,isis,positive
"me too :) rt @arie_kriting : goodluck mentor saya @regzindahood untuk performnya di malaysia , .. dan selamat hari kasih sayang juga .. :) )",malaysia,positive
