text,target,label
gue bacanya cepirit - _ - rt @detikcom : cepret ! titiek soeharto foto bareng danpaspampres di lobi $T$ http :/ / de.tk/vrb7jj,mpr,0
"ama sapa ? santan ? hahahaha :P rw @cutrener : rt @babecabiita : eyang $T$ pigi bertamu .. ee , aku sayang loh ma kamu ..",surya paloh,1
... today ! jumat 9 mei 2014 pukul 17.00- 18.00 di masjid al- $T$ unpad lantai 2,jihad,0
penembak jitu $T$ tembak mati jurnalis belanda di libya : seorang jurnalis belanda tewas ditembak penembak ji ... https://t.co/z4XTWsz3eC,isis,-1
"$T$ rw @pritaputriaziz : tapikan td pas nntn liaat cowok tattoan plus brewokan .. aduuuuh nyeraaaaaahh , seksiii abiissssss ! !",surya paloh,1
kawasan pedalaman damascus . jaish al islam memusnahkan pos kawalan $T$ di pinggir al zein selatan damsyik . https://t.co/hyIMlDPEeY,isis,-1
"#ensiklopedia ® πtak ada paksaan dalam agama , ® π begitu firman allah dalam qs . al-baqarah : 256 . tak perlu kau paksa orang untuk berbuat baik . maka , sadarkan saja seseorang untuk berbuat baik atau meninggalkan kemunkaran . sulit ? memang ! itulah $T$ . https://t.co/l8P02a3vi0",jihad,1
nonton #insyaallahsah dr novel @achitm bagian dari solidaritas penulis @flpoke & dukungan thdp film $T$ . sukses @pandji @titi_kamall pic.twitter.com/49sbg5j42k,indonesia,1
pernyataan majelis $T$ tentang : umat islam haram pilih pemimpin kafir https://t.co/dY9cAuHbuh https://t.co/R7VnHH0ssX,mujahid,-1
raddy ibnu $T$ - penulis inspiratif kreatif : ketika sakit : https://t.co/1NibNUf8Hd,jihad,1
"mari sebarkan > dipaksa karang cerita fitnah $T$ ® πseksual ® π , wartawan tv lebanon mengundurka ... http://t.co/Kt9duyzCJi | #demokrasimati",jihad,-1
"kalo pake bm boleh gag tuh dul ? rt @bdulmalesmikir : $T$ dikit lagi juga pake nya "" ri "" ( cont ) http :/ / tl.gd/m4iajf",sby,1
istirahatnya mujahid dari satuan tanzhim faylaq as shaam yang juga merupakan anggota koalisi satuan ® π https://t.co/3cJXgzt4iC,mujahid,1
@bangadi @regina_be5t regina itu $T$ masa lu suru solat . tuh regina dicariin sama yg kmaren di galaunite yg heboh sendiri,kristen,0
"kalo $T$ menang , berarti banyaknya partai yang berkoalisi belum tebtu mewakili suara rakyat",jokowi,-1
"rt @sbyudhoyono : pemilihan umum adalah sebuah kompetisi . berkompetisilah secara sehat , kesatria & penuh upaya . semoga sukses . * $T$ *",sby,1
hormat untuk timnas indonesia,indonesia,1
selamat idul fithri 1435 h dari bumi $T$ syam - http://t.co/3m6CcdvXec,jihad,1
"tak hanya $T$ harta , namun juga $T$ dg tentara #muslimarmies4gaza",jihad,1
""" tindakan pro-mujahid kembali di tunjukan oleh israel , benarkah mujahid adalah binaan intelejen israel untuk ... https://t.co/pYdpzFiivt",mujahid,0
pak @ $T$ _do2 saya sama temen 2 dukung bapak terus nih . tiap nongkrong ngomongin bapak yg baik 2 . follback pak .,jokowi,1
yaela min ... yang beginian dibecandin .. rt @liputan9 : breaking : $T$ klaim sebagai pemilik resmi gempa di sumatera,malaysia,-1
"20.ditambah lagi dengan menampilkan ® πbarang bukti ® π berupa buku atau kitab yang membahas seputar $T$ dan khilafah . jelas , ini framing . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam",jihad,1
"kunjungan hormat yb menteri di jabatan perdana menteri ( agama ) dato ' dr $T$ yusof rawa ke kaunter zakat bergerak ppz sebentar tadi . @majlis ramah mesra yb menteri bersama jamaah di masjid al-mukhlisin , alam damai , cheras .",mujahid,0
pasukan yaman tewaskan tersangka pemimpin $T$ : pasukan yaman menewaskan tersangka pemimpin $T$ dala ... https://t.co/9kV6t01YJP,al qaeda,-1
yeeeessss ! ! ! tanggal 7 di $T$ leg kedua,indonesia,1
""" @fahrianird : selamat pagi pak @sbyudhoyono . semoga bapak sehat selalu . hidup pak $T$ ! "" #terimakasihpaksby",sby,1
"tapi kasian juga # $T$ jadi contoh yang buruk buat uu ormas , padahal kalo uu itu disahkan bukan cuma mereka yang rugi , tapi juga komunitas",fpi,0
"1 - insha allahu za'a sami saukin fittinar boko haram a arewa . za mu tsigeku daga cikin musulmai . in ba daukar alhaki ba , ina jihad a nan ? https://t.co/DvuSoq7gaQ",jihad,0
"kalo ga di rebut gini-gini aja "" @beritasatu : $T$ , salah satu cara pdip rebut kursi kekuasaan http :/ / brt.st/1dt1",jokowi,1
"kasian $T$ , tolong sobat ni yang pro isis atau $T$ kirimin doa atau fatihah biar semakin didekatkan ... https://t.co/ntwjyEe2ic",mujahid,1
"allahuakbar ... video roket mujahid hancurkan mobil , tangki dan pom bensin #zionis http://t.co/Vf81n0ab2u",mujahid,-1
bumisyam - komandan $T$ suriah : tidak ada ruang dialog dengan rezim assad http://t.co/XBYIMjFBnV,mujahid,0
pasukan syam : kemenangan $T$ semakin dekat http://t.co/LlLvFLkGtv,al qaeda,1
"$T$ live ® π 26th september 2015 : watch atiqa odho , samar ali khan in $T$ live ® π 26th september 2015 dai ... http://t.co/LgU8HxgdS6",mujahid,0
"simpatisan $T$ yang berasal dari inggris , kewarganegaraannya diblokir dan dicabut . karena dianggap sebagai ancaman nyata dan mampu menularkan paham radikalisme . https://t.co/bHqKlGgkMF",isis,1
gus nadisyah hosen : $T$ medsos itu hukumnya fardhu kifayah https://t.co/f7mY4QB9IO,jihad,0
"al-mustaqbal network : $T$ daulah khilafah serang benteng terakhir rezim suriah , allahu akbar ! : http://t.co/HnsBCpwgM2",mujahid,0
"semoga . 5 ( lima ) $T$ yg dipulangkan berhati lapang tetap istiqomah , serius berlatih tuk gapai kejayaan . alloh beserta orang 2 mukmin mlht",mujahid,1
padahal di $T$ sama kabinet banyak juga mata-mata . kenapa jelata yang ingin berbahagia di tengah susah yang disalahkan ?,dpr,-1
serangan bom bunuh diri $T$ tewaskan 10 orang di suriah : setidaknya 10 orang tewas ketika seorang pengebom b ... https://t.co/dMB7KK03Ky,isis,-1
ini buku @viratanjung bg pemburu beasiswa buku ini recomended . oh iya testimoninya dr $T$ baswedan loh cc : @pandji pic.twitter.com/sjojvjso9e,anies,1
syahidnya ulama mujahid sayyid al-buryati http://bit.ly/dywYrJ,mujahid,0
"kebalikannya , siapa yg masih memuji $T$ , ia musuh sy ato musuh jhd . begitu mudah cinta dan benci diombang-ambing isu dan simplifikasi .",isis,-1
"rt @rezagunawan : aksi $T$ itu bentuk penodaan agama yg sesungguhnya , terlepas dari motif aslinya agama , politik atau uang .",fpi,0
"perang darat selalu jd mimpi buruk u kekuatan yg terlalu mengandalkan udara . $T$ selalu menang dlm perang darat , dg ijin allah .",mujahid,1
"kamen rider drive . kalo di $T$ sering terlihat pas pulang dari prj . abang 2 nyelempangin ban , sambil pake helm . pic.twitter.com/wmfrq7mduy",indonesia,0
masih sama bisa ngedit profile cuma lebih sederhana . dan lebih khusus untuk profile gamernya . isinya orang $T$ melulu lagi :|,malaysia,0
"kita hrs bkerja keras sampai indonesia bebas korupsi ! - jokowi tdk prlu brdarah 2 , ckp tdk korupsi & lawan korupsi kalian udh $T$ ! - ahok https://t.co/lKXJLcLUXA",berjihad,1
"keajaiban perang di suriah : para malaikat , tentara allah , turun membantu mujahid http://t.co/Xo4e84dcU2 via @wordpressdotcom",mujahid,1
"pakta pertahanan asia tenggara , diperlukan utk mencegah berkembangnya isis",isis,1
inggris dan amerika sumbang pikap toyota untuk $T$ ? http://t.co/M9uiT0ZVpA http://t.co/stHkbslJ6z,isis,-1
"yuk download aplikasi "" $T$ fm "" di playstore untuk dapatkan kemudahan mendengarkan kami dimanapun menggunakan smartphone ikhwahfillah . https://t.co/xs8iBu9jWs",mujahid,1
jaish al islam menembak kelompok $T$ di lembah al-yarmouk yang mencatatkan banyak sasaran . https://t.co/W4FRTBO2GL https://t.co/jS750V8VKu,isis,-1
tgl 17 november ! :D rt @renz_praditya : @marcellotahitoe kapan ke $T$ lagi yaaa,sby,1
hahaha .. rt @christysihotang : @marcellotahitoe andai @barack $T$ sepikiran dgn lo :p heheh,obama,1
rembug tentang pendidikan dg anggota dewan dari fraksi gerindra sby.dari komisi d . bersm guru 2 yysn al $T$ sby https://t.co/bYyMKwNVIo,jihad,0
$T$ imarah islam afghanistan mulai lakukan pergerakan di kandahar http://bit.ly/9qusQA,mujahid,1
"rt @ $T$ _ku : "" tuhan membuat umat-nya sangat subur , dan menjadikannya lebih kuat daripada para lawannya . "" ( mzm 105:24 )",katolik,1
"mari sebarkan > kriminalisasi $T$ di suriah , mualaf amerika ditangkap : $T$ di suriah seda ... http://t.co/7X80qKO7VO | #demokrasimati",jihad,-1
polisi amankan 6 terduga $T$ di sbb https://t.co/n41T54hcgD lewat @ambon ekspres,isis,1
apa yang kamu lakukan di 10 dzulhijjah ii ust . mas √ ∫ d izzul $T$ lc : https://t.co/7HWm7PSUWH melalui @youtube,mujahid,1
"hanya satu partai di indonesia ini yang mendukung para anti pancasila , ialah pks . para kader pro $T$ , anti ... https://t.co/6aYTnScwGR",isis,-1
naskah drama dicetak ulang itu sesuatu banget . in sya allah #tanahperempuan cet . 4 akan terbit dlm bhs $T$ & inggris . pic.twitter.com/PQcPE8PiRR,indonesia,1
saya menjual $T$ dis ... seharga rp95 . 000 . dapatkan produk ini hanya di shopee ! https://t.co/0fG7SPBuFM #shopeeid https://t.co/nbX8VwvKKr,mujahid,-1
dosa : di sodok berasa #cacat rt @tweetcacat : jgn ! dosa ! asthagfirullah rt @whisnuwahyudi : mau dong mecin :p rt @tweetcacat : ada ori cina,cina,-1
"@rotikaya why nak salah pulak kan . dh tu anugerah yg allah kurniakan kepada lelaki lembut . nafsu nak jadi perempuan tu mmng ada . sebab itu $T$ . $T$ dapat melawan nafsu keperempuanan itu adlh yg terbaik . yg x blh ny pakai pakaianmenyerupai perempuan , m",jihad,1
"contoh , jika di negeri palestina tiba-tiba dijajah israel , maka hukum ber $T$ bagi penduduk palestina adalah fardhu kifayah . #islamselamatkannegeri #mengejarlailatulqadr #indonesiamoveup",jihad,1
$T$ telah membuat kami murka $T$ = israel #palestinesolidaritycampaign,isis,-1
"$T$ tolak tutup sekolah tahfiz , saran zainuddin buat ® πhomework ® π https://t.co/DGHPNcyAem",mujahid,1
"layani perintah tuannya , menlu minta wni tidak $T$ di suriah http://t.co/d5GgZZalyJ #analisis #artikel #feature",berjihad,1
"majlis pengkebumian ummi nidal , seorang tokoh muslimat palestin .. beliau merupakan $T$ terulung yang ... http://t.co/PgiJHxripH",mujahidah,1
"pesan buat bapaknya $T$ pak , bu , enyak , babe , itu $T$ sudah resmi mengeluarkan pernyataan bertanggungjawab ... https://t.co/MND2ItggVX",isis,1
copas status ustadz azzam $T$ izzulhaq : orang-orang ' santun dan ramah ' yg mengaku penjaga kebhinekaan ... https://t.co/8X0IVhzE7G,mujahid,1
"$T$ sesungguhnya lhr dr kebingunan bangsa arab akibat kekuatan as di timteng . sesama bangsa arab sj klu tak membunuh , dibunuh .",isis,0
"selamat datang ... di era $T$ pemikiran , dimana hp para mujahid & pejuang kebenaran .. lebih mematikan dari ak - 47 #ruh212 https://t.co/NBO2cisPwd",jihad,-1
"@dimasekop lo kan $T$ , kenapa insya allah.haha iya ahh , asikan di bawah biar bisa ada yang nonton banyak",kristen,1
bergabung dg $T$ adalah melanggar hukum http://t.co/z2r6wwCSzx,isis,1
"liwa al-badr bebaskan 23 keluarga dari cengkeraman $T$ : islam times - "" $T$ menggunakan keluarga itu sebagai ... https://t.co/IXgart23SG",isis,-1
ant man itu dari $T$ .. kalo dari arab itu ant tum,amerika,-1
@dahliafatmawati $T$ kok :),kpk,1
tragedi kemanusiaan akan terjadi di #idlib jika #assad membiarkan puluhan ribu jihad al-qaeda yang menduduki #idlib #syria di mana mereka telah memberlakukan teror brutal terhadap rakyat #syria selama lebih dari tiga tahun . https://t.co/1jocAQLLVe,jihad,-1
11 . yaitu dengan ber # $T$ menyampaikan ilmu yang menjelaskan hak allah subhana wa t ® πala yang wajib ditunaikan hambanya .,jihad,1
$T$ merilis sikap resmi tentang status hubungan organisasi $T$ dengan isis http://t.co/1tcKJt6zcf via @sharethis,al-qaeda,0
".. juga terhadap penganut ilmu-ilmu batil dan akidah-akidah yang sesat . ber $T$ terhadap orang semacam ini adalah wajib .. "" - kh hasyim asy'ari",jihad,1
"$T$ tidak seperti ini kok , tenang aja :)",islam,1
"kajian fikih mazhab asy-syafii syarh kitab matan abu suja ® π bersama buya $T$ , lc . , m . e . i . live di radio salam fm 97.4 mhz sukabumi pada selasa malam rabu jam 20.00- 21.00 wib . kontak interaktif 0811-1111 - 940 ( sms , wa , dan telegram ) . streaming : https://t.co/yYCabFnn5c https://t.co/1ReYB0buic",mujahid,0
"#damascus para pejuang jaish al islam menjelajah operasi terhadap $T$ di kem al yarmouk kawasan "" hospital jepun "" . https://t.co/laQfpHpPGy",isis,-1
aktivis ham tuduh mauritania jalin kesepakatan dengan jihad . https://t.co/5qG2v03aM1,jihad,-1
"#kabar direktur lembaga kajian keislaman darul fattah , ustad ahmad solechan menilai fenomena aksi teroris terjadi karena pembiasan pemaknaan $T$ . https://t.co/XmgAHluqaz",jihad,-1
risalah $T$ edisi 40 : menguatkan nkri berlandaskan † tauhid http://t.co/BVrYCCaDci http://t.co/SIFvrVnlCY,mujahid,0
jangan kamu anggap syurga itu murah mahupun mudah ia perlunya $T$ dan mujahadah,jihad,1
"$T$ membela nafsu negeri ini - kalian mengklaim "" $T$ konstitusional "" membela negara tetapi kau injak-injak ... https://t.co/hCJjpomdCf",jihad,-1
! ! rt @ $T$ _ku : kasihilah musuhmu dan berdoalah bagi mereka yang menganiaya kamu . mat 4,katolik,1
"ali gumah , mufti besar mesir : mereka yg mengira hidup di zaman nabi , sebetulnya menghancurkan islam . ( nyindir $T$ ) . http://t.co/oYgQAs26hw",isis,1
namanya dibulan ramadhan hrus banyak sedekah . ga ada dlm $T$ sedekah yg menimbulkan dosa . terlepas uangnya mau dipakai apa . ga bole suzon .,islam,1
"alhamdulillah ... ini baru $T$ ggs ( ganteng-ganteng syahid ) , bala bantuan untuk memperkuat perjuangan ... https://t.co/tWLUSG3IcI",mujahid,1
"anggota $T$ yang baru , sengaja lama-lamaan di gedung $T$ . biar bisa nobar atletico madrid vs juve . istimewa .",dpr,-1
peran dan $T$ jurnalis muslim : https://t.co/X0KIkGmlpS lewat @mirajnewsagency,jihad,0
"lemahnya $T$ dalam mengurus urusan agama islam ni . ni kema ketuk dengan geng liberal dan lgbt , terus senyap . https://t.co/srpMqmrzoH",mujahid,0
kita pernah foto sama pak presiden @ $T$ _do2 ya @sigit_exit @indraturner pic.twitter.com/ag5tl8qspa,jokowi,1
buset itu gigi apa gedung $T$ ? pagernya mentereng amat !,dpr,0
di $T$ ada tai kucing ngga ya ?,amerika,-1
#almaidahayat54 yang mereka $T$ di jalan allah dan tidak takut terhadap orang yang mencela mereka .,berjihad,1
disini bisa jadi awal pertikaian rt @detikcom : kulit ayam goreng jadi trend di $T$ http :/ / de.tk/w1gey via @detikfood,amerika,-1
suara musim : teror atas nama agama menutup esensi $T$ | suara muslim : http://t.co/XvHSdiHkKY,jihad,0
"sekecil apapun aksi kalian akan dilihat #rohis . di gaza sana , mereka bisa $T$ sambil tahfidzul qur'an #prayforgaza",berjihad,1
#headline ayatullah najafi serukan $T$ melawan diis : http://t.co/98FO179VUU,jihad,-1
#iadi lebih dari 30 ribu muslim tolak $T$ dan ekstremisme https://t.co/GHcin9KxVu https://t.co/XYcADcSUG1,isis,1
syiah arab kl di pasar tuh plg jago tipu tipu . di tanya psti nggak ngaku syiah . tp kl di tanya sipa $T$ yg terbaik . pasti jawab.husain .,mujahid,0
"ancam as , $T$ serukan serangan 9/11 akan berulang ribuan kali : pemimpin $T$ , ayman al-zawahiri , men ... https://t.co/oKHVqD4VFK",al-qaeda,-1
sebuah persembahan dari universal entertainment $T$ : kongkalikong ! mari kita segera #nontonkongxkong pic.twitter.com/c0xszjrn2s,indonesia,1
hujannya awet kayak hubungan bilateral $T$ dan brunei .,indonesia,1
@liantlin ke mesjid aja masuk $T$ :p,islam,-1
"lagi , $T$ sasar pemberontak suriah : news aktual - puluhan anggota pemberontak suriah tewas , setelah sebuah bo ... https://t.co/W0xkI8W02o",isis,-1
http://t.co/wNCXErCFB6 : polisi buka surat ancaman bom $T$ untuk jokowi http://t.co/PxFooPQxfN #jpnn via @jpnncom,isis,0
@fpi_lpg @ $T$ _grskrs @majrasul rt @alitabah : @rigensih astagfirullahaladzim ! gak boleh maen ayat tobat lu ! asola tu khairum minan naum,islam,1
"12 . tahun 2013 puncak perpecahan kelompok baghdadi dgn induknya al qaeda , pada 2014 dia merubah nama $T$ menjadi is yaitu islamic state . https://t.co/qUiv0GezeN",isis,0
spesial di #openmicjakbar malam ini . akan ada taping channel $T$ & . pendaftaran lomba #standupkwaimedy di lounge 78 kemanggisan . ramaikan ! pic.twitter.com/y6dcopnh04,kpk,1
"* lepas mahu guling raja berperlembagaan , wan ji gelar agensi islam $T$ * terus kebal dan tidak dicaj dibawah ... https://t.co/ndlqidYiVW",isis,0
emang tahun besok lu jadi alumni $T$ ? rt @meiks : apakah ini ramadhan terakhir ?,islam,-1
ber $T$ ala tauhid yg penuh dgn kesucian menjadikan kita umat yg bermartabat dan berkepribadian luhur,jihad,1
taliban afghanistan mengumumkan pembukaan operasi musim semi 2018 bernama al-khandaq jihad operation . ini yang menjadi target dari operasi ini . https://t.co/H0bYWdUVyK,jihad,0
tok . tok . tok . | siapa ? | #mynameis pra | $T$ ? | wah . jangan gitu dong . emang gue pernah nyulik ?,prabowo,-1
$T$ tidak hanya bermakna perang . $T$ di negeri yang aman dan tenang banyak macamnya . menimba ilmu agama ialah $T$ . mencari nafkah untuk keluarga ialah $T$ . semoga indonesia raya amaan . https://t.co/wYH31mYy5N,jihad,1
"39 . oleh karena itu , solusi syar ® π √ æ-nya adalah dengan jalan memerangi mereka dan mengusir mereka dari negeri kaum muslim . jadi , solusi krisis palestina adalah $T$ fi sabilillah , tidak ada yang lain . #sambutramadhan #htidihati #khilafahsavepalestine",jihad,-1
tentara uni eropa akan melatih tentara somalia tuk hadapi $T$ http://bit.ly/bD7VA0,al-shabaab,0
panglima militer iran menyebut punya bukti kuat bahwa as mendukung $T$ secara langsung direct support https://t.co/TuYWYKbmYu,isis,-1
"selamat ulang tahun untuk @standupindo_ $T$ , semoga terus melahirkan komika berbakat dan bertekad kuat",sby,-1
menanti barisan sakit hati dan pasukan photosop legowo ... semoga mereka tidak menghadirkan $T$ dan meng-iraq kan indonesia .,isis,1
serangan bom bunuh diri $T$ tewaskan 10 orang di suriah : setidaknya 10 orang tewas ketika seorang pengebom b ... https://t.co/UQrFKiRb1E,isis,-1
besok pake ginian ya @sibendel rt @liputan6dotcom : jutaan busi buatan bekasi diekspor ke $T$ dan eropa http :/ / bit.ly/1yk0l5d,amerika,1
"@ernestprakasa cewek $T$ yg paling cantik menurut lo siapa , nes ? ?",cina,1
rt @syuonthedot : @bellaudya829 i'm your fan from $T$ ! :) - haiiii .. ooow .. trimakasiiih,malaysia,1
"49 . wahai kaum muslim , masalah palestina adalah masalah kita . solusi syar ® π √ æ-nya adalah $T$ . untuk menegakkan $T$ ini secara sempurna kita harus mewujudkan khilafah islamiyah . #sambutramadhan #htidihati #khilafahsavepalestine",jihad,0
lahh .. rt @detikcom : keluarga mahasiswa tragedi ' 98 beri dukungan ke $T$ http :/ / de.tk/vis5b0,prabowo,1
"8 . akheela and the bee . kisah juara spelling words di $T$ . anaknya lucu . dan lagi , anak dari kulit hitam :)",amerika,1
ini alasan $T$ & kelompok sejenisnya sangat anti pada nasionalisme palestina & arab . http://t.co/XOcYSvJPsI,isis,-1
rt @jsattaubah : @absolutelymar kami bisa mengirim ke $T$ untuk buku bunda @helvy i sms saja ke + 6285216620 755,malaysia,1
"ngajak kebb dia ujan "" . hahaha rw @diahpangestu : haha ngapain kau di brastagi sm $T$ ? hahahha rt @babecabiita : sejak sd",obama,0
kesamaan pendapat pendukung mujahid di indonesia dengan inggris membuktikan betapa kejamnya orang-orang ... https://t.co/gRe1ZD33Ly,mujahid,-1
"memang benar hr ini berkembang paham khawarij di tengah aktifis , yg ditandai dg kopar-kapir dan mudah mnumpahkan darah muslim . contoh : $T$ .",isis,-1
"baca-baca tentang $T$ , jadi pengin traveling ke beberapa kota dengan penduduk islam terbanyak di sana #riset #nulis",cina,1
orang yg mengusahakan bantuan bagi janda dan orang miskin ibarat $T$ di jalan allah & ibarat orang shalat malam ( hr bukhari ),berjihad,1
"jika dulu mujahid menggunakan panah , tombak , bambu runcing utk $T$ . skrg hny sbuah gadget utk kita menyelamatkan opini umat dr brt hoax",berjihad,1
negara ke 49 yg saya kunjungi adl $T$ serikat . kalau buku ke 49 ? ini kavernya :) #assalamualaikumbeijing pic.twitter.com/do0swsvvdm,amerika,1
"apakah hti pernah mengusung khilafah ala hti ? ini upaya untuk melepaskan khilafah dari ajaran islam , dengan label ala hti . persis yang dilakukan as ketika membuat khilafah ala $T$ . tapi , mereka gagal menjauhkan umat dari khilafah . https://t.co/KiIjlte7oA",isis,0
aku dukung jokowi dan menghormati pendukung $T$ . dukung mah dukung aja tanpa mencari 2 kesalahan lawan untuk diumbar ditwitter .,prabowo,0
dalang penyerangan paris dilaporkan kunjungi inggris : $T$ belgia yang diduga sebagai salah satu otak penye ... https://t.co/Hhrx8Ueb7X,jihad,0
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan $T$ . namun , keduanya jauh berbeda dengan penjajahan ala barat . #7meihtimenang #umatbersamahti #islamselamatkannegeri",jihad,1
@adjierdt $T$ tubir,fpi,-1
polisi seolah cari 2 kesalahan pd $T$ krn bls dendam uda ketauan belangnya.kayak kmu aja suka cari ksalahan biar ga tersudut .,kpk,1
#kabar indonesia bersama negara-negara di kawasan mewaspadai ancaman dijadikannya asia tenggara sebagai home base dari $T$ . https://t.co/2mjoNjUw2k,isis,-1
17 . sebarkanlah ilmu di setiap tempat sesuai kemampuanmu dlm ber # $T$ dan bertaqwalah kepada allah ta ® πala atas gangguan yg ada .,jihad,1
rt @lialiey : @bellaudya829 ' mata panda tiada lagi ... ' advertisenya udah ada di $T$ loh .. bella keren .. aku suka ... http://tmi.me/5EPt6,malaysia,1
"6 . sebagaimana kalau seseorang yang meniatkan dalam makannya untuk memperkuat fisik dalam $T$ , shalat atau puasa",berjihad,0
muncul lagi kelompok takfiri dengan anggota para komandan $T$ : islam times - bahkan ratusan anggota khora ... https://t.co/ZbpTFm0cKE,al-qaeda,1
"klo $T$ menang penghitungan cepat pasti pendukungnya "" alhamdulilah "" klo kalah pasti "" tenang itu cuman penghitungan cepat "" #itubiasa :) )",prabowo,-1
$T$ muncul karena situasi politik di lingkup lokal @tedikholiludin,isis,1
"me too :) rt @arie_kriting : goodluck mentor saya @regzindahood untuk performnya di $T$ , .. dan selamat hari kasih sayang juga .. :) )",malaysia,1
