text,target,label
"hima esp unpad proudly present  ""  infaq talaqi  ""  . jumat 25 okt 2013 @ . mesjid al- jihad unpad lt . 2 . pk . 16.00 . pembicara $MENTION$ . be there ! ",jihad ,neutral
tweet ke -20.000 buat pak presiden deh . tau kan siapa ? ya buat pak $MENTION$ obama lah . presiden amerika  $smile$ ) ,obama ,positive
"ikrar masyarakat ponorogo menolak hti . musnahkan isis fpi dan hti $MENTION$  ""  pemuda ponorogo jaga nkri ... $URL$ ",isis ,positive
keempatblas ---> $MENTION$ comic tionghoa asal cina . ga ada sama skali hubungannya sama jeki chan . tapi pemilik klining tongfang $MENTION$ ,cina ,neutral
"setelah zainal diangkat jadi pimpinan , aman † membuat † video call † dari penjara meminta jaringan jad segera ber jihad & memberikan dukungan kepada zainal $MENTION$ , $MENTION$ , $MENTION$ $MENTION$ ",jihad ,neutral
$MENTION$ indahnya islam cok  $smile$ $ ,islam ,positive
"kempen kebersihan perdana masyair kempen ini telah dilancarkan oleh yb menteri dato dr mujahid yusof rawa , menteri di jpm ( agama ) di makkah pada 16/8 / 2019 kita pamerkan kepada dunia , satu lagi ® πpakej ® π model ... $URL$ ",mujahid ,positive
isis dalam tinjauan ahlussunnah $URL$ ,isis ,neutral
66.karena itu wajar jika banyak pihak yang meyakini bahwa isis sengaja dibuat untuk menghalangi tegaknya khilafah yang sesungguhnya . $MENTION$ $MENTION$ $MENTION$ ,isis ,neutral
copas status ustadz azzam mujahid izzulhaq : orang-orang ' santun dan ramah ' yg mengaku penjaga kebhinekaan ... $URL$ ,mujahid ,positive
saya tak akan habiskan uang untuk menonton star wars . tunggu donlotan gratis saja . amerika sudah banyak ambil uang indonesia  $smile$ ,amerika ,negative
"tak ada yg menyangka pimpinan tertinggi isis , omar maute , memiliki istri berkewarganegaraan indonesia $MENTION$ $URL$ ",isis ,negative
mereka yg telah syahid akan tetap hidup dalam semangat mujahid / mujahidah generasi muda palestina . anak 2 yg tumbuh dan melihat kekejian zionist pada keluarga mereka akan menjadi pejuang tangguh yg gak kenal rasa takut dlm membela tanah leluhur mereka . inilah yg ditakutkan zionist . $URL$ ,mujahidah ,positive
" ""  dilihat dari segi sumber daya persenjataan dan manusia , isis pasti bakal kewalahan dlm menjalankan ® π ¶ ¢ ® π alex anas $URL$  ""  ",isis ,positive
ada ben . ada lebih dari 4 orang tadi . orang islam lagi tadi . ,islam ,neutral
"hati-hati , tolak kekerasan isis bukan ide khilafah $URL$ ",isis ,neutral
isis telah membuat kami murka isis = israel $MENTION$ ,isis ,negative
kok kode jari telunjuknya sama antara pks dan teroris wahhabi isis ? kebetulan ? atau sesama secara ideologis ? $URL$ ,isis ,negative
* memali - tulisan nakhaei ahmad tiup semangat jihad & syahid * dr kamarul zaman yusoff berkata banyak pihak yang ... $URL$ ,jihad ,neutral
$MENTION$ kali ini terduga teroris yang diidentifikasi polri sebagai pemimpin isis indonesia itu tewas dalam serangan drone di suriah . $URL$ ,isis ,positive
"$MENTION$ $MENTION$ wiranto - aaaaakk , ini kan choki yg suci 4 . minta tanda tangan dong ... wiranto . $MENTION$ ",wiranto ,positive
"kenyataan media terbaru yb dato dr mujahid yusof rawa 1 . sekali lagi , merujuk kepada pertemuan saya bersama wakil transgender jumaat lalu . saya sentiasa terbuka untuk membincangkan isu yang sensitif . saya ... $URL$ ",mujahid ,neutral
"mantan anggota milisi perempuan isis bicara soal isis yang bengis : sering lihat kebengisan isis , khadijah meny ... $URL$ ",isis ,positive
"live streaming tabligh akbar bersama gurunda habib $MENTION$ di masjid al jihad , medan sumatera utara . $URL$ $URL$ ",jihad ,neutral
"2 tetesan yg plg dicintai allah : ~ air mata karena perasaan takut kpd allah & ~ darah yg mengalir karena jihad fisabililah tirmidzi , 1669 ",jihad ,positive
"tari tor-tor mau di klaim malaysia ? ? lama kelamaan $MENTION$ bakal di klaim juga kayaknya nih ... - _ -  ""  ",malaysia ,negative
"himah yang kedua : muslim harus memiliki semangat ber jihad di jalan allah , memperjuangkan agama islam yg rahmatan lil alamin ini .. ",jihad ,positive
"balas dendam , wanita irak tebas dan masak kepala militan-militan isis : seorang wanita irak mengklaim dirinya ... $URL$ ",isis ,negative
"$MENTION$ $MENTION$ $MENTION$ maaf pak ini bukan hoax , ini memang benar adanya saya tinggal di ciputat , dan teman saya sendiri yg bercerita , soal jihad gila ini $URL$ ",jihad ,negative
"polisi tolak demo 2 desember di bundaran hi karena mengganggu yang ber jihad menafkahi keluarga negeri ini , ... $URL$ ",jihad ,positive
panglima mujahidin suriah bongkar konspirasi isis dengan iran $URL$ ,isis ,positive
"mengapa sih hanya isis aja yg bertentangan pancasila , syiah , ahmadiyah , bgm bertentangan juga kan ? ",isis ,negative
bagus klo gitu rw $MENTION$ : $MENTION$ fpi udah berangkat dan jadi relawan di palestina lebih dulu sebelum kita berfikir gitu be . ,fpi ,positive
"live report  ""  satu-satunya jalan untuk melepaskan palestina dari cengkraman zionis adalah jihad fii sabilillah .  ""  , ucap ahmad heryawan , gubernur jabar pada orasi $MENTION$ .  ""  enyahlah , israel !  ""  $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$ ",jihad ,positive
"islam untuk semua , jangan ikut kaca mata melayu sahaja putrajaya - menteri hal ehwal agama di jabatan perdana menteri datuk dr mujahid yusof rawa menggesa penyataan islam yang inklusif dan ... $URL$ ",mujahid ,positive
pasukan yaman tewaskan tersangka pemimpin al qaeda : pasukan yaman menewaskan tersangka pemimpin al qaeda dala ... $URL$ ,al qaeda ,negative
$MENTION$ perempuan arab saudi berbondong-bondong bergabung dengan al-qaeda : $URL$ ,al-qaeda ,negative
obama kirim surat kpd pmimpin spiritual iran soal isis . artinya : ( raja kafir dunia krm srt kpd gembong munafiq dunia soal mujahidin sunni ) ,isis ,neutral
$MENTION$ $MENTION$ yah ga jadi di masukin islam song bang . hehehe ,islam ,neutral
hujannya awet kayak hubungan bilateral indonesia dan brunei . ,indonesia ,positive
kemaren nonton bioskop .. minggu ini nonton standup .. minggu depan nonton badminton indonesia open . terus nonton theater-nya kapan bang ? ? ,indonesia ,positive
$MENTION$ sby hahahah mas dono ini ! ,sby ,neutral
"tito karnavian , membedakan tipe teroris yg berkembang saat ini , tipe pertama alumni suriah , tipe kedua leaderless jihad $MENTION$ $MENTION$ $URL$ ",jihad ,neutral
"al qaeda akan menculik orang barat atas perintah al zawahiri : islamtimes - pemimpin al-qaeda , aymen al zawahi ... $URL$ ",al-qaeda ,negative
ldr terkadang lebih kejam daripada fpi . ,fpi ,neutral
ciri 2 salafusolleh : 1 . sibuk berdakwah / berjihad smpai x sempat berusaha dimuka bumi . ,berjihad ,positive
"kalo pilih prabowo , kayaknya bakal gini-gini aja deh , liat aja partai pendukungnya , itu partai yg udah 10 tahun duduk di kursi dpr . ",prabowo ,neutral
"63.selain sepak terjangnya jauh dari syariah islam , isis sudah terlanjur dikenal sebagai boneka barat . $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ ",isis ,negative
pengganas # isis / $MENTION$ sentiasa merekrut orang yang jahil untuk berbai ® πat dengan ideology sesat mereka ! berwaspada dalam talian ® π jangan jadi mangsa pengganas ! $MENTION$ $MENTION$ isis $URL$ $URL$ ,isis ,positive
"tak hanya jihad harta , namun juga jihad dg tentara $MENTION$ ",jihad ,positive
pergi ber jihad tapi jadi pencuci tandas ® π ayob khan . ramai orang malaysia pergi ber jihad di luar negara tetapi ... $URL$ ,jihad ,negative
"kita hrs bkerja keras sampai indonesia bebas korupsi ! - jokowi tdk prlu brdarah 2 , ckp tdk korupsi & lawan korupsi kalian udh berjihad ! - ahok $URL$ ",berjihad ,positive
"kalo nanti jokowi kalah di pilpres , dia nyanyi  ""  hilang permataku , hilang harapanku , yang kupupuk dengan yusuf kallaaa  ""  ",jokowi ,neutral
"kasturi kazanlak tu apa ? nanti nak tanya lebai google sat ... 019-478 8295 ( mujahid ) , 017-551 0102 ( hanafi ) . ",mujahid ,neutral
"apakah anda beranggapan hanya duit atau harta benda itu  ""  sedekah  ""  ? mengajar orang ilmu bermanfaat juga adalah  ""  sedekah  ""  . ilmu adalah harta menuntut ilmu juga adalah sebahagian dari difinasi  ""  ibadah  ""  . juga adalah jihad . sumber gambar dibawah dari : $URL$ . $URL$ ",jihad ,positive
$MENTION$ benerin lcd berapa sih buddha ? ,buddha ,neutral
syarat jihad ... $URL$ ,jihad ,neutral
"so , yg mau nambah ilmu seputar ekonomi syariah yg lg in , blh datang jumat ini jam 16.00 di masjid al- jihad unpad  $smile$ $MENTION$ $MENTION$ ",jihad ,neutral
"6 . sebagaimana kalau seseorang yang meniatkan dalam makannya untuk memperkuat fisik dalam ber jihad , shalat atau puasa ",jihad ,neutral
3 event tv berturut-turut ga bisa nonton . di saat seperti ini lah gue selalu kepikiran buat beli hape cina yg ada tv-nya . :| ,cina ,positive
"kita hanya peduli setengah , hanya peduli ketika isis bikin onar , tapi diam ketika ribuan orang suriah mati dibabat , disiksa assad . ",isis ,negative
"inna lillah ! keji , isis menyembelih mujahid jabhah islamiyah $URL$ via $MENTION$ ",isis ,negative
"untuk serangan balasan , kelompok jihadis afrika melancarkan serangan mematikan di markas militer pasukan asing di timbuktu , mali utara . $URL$ ",jihadis ,negative
"kahwin bawah umur harus diharamkan ' kerajaan membayangkan untuk mengharamkan perkahwinan bawah umur dalam jangka panjang . sebagai permulaan , menteri di jabatan perdana menteri , datuk dr mujahid yusof rawa , ... $URL$ ",mujahid ,neutral
"hari ini film $MENTION$ udah tayang di bioskop 2 di indonesia , nah besok sama lusa kota nobar di jogja dan solo pic.twitter.com/xbtcw8lkld ",indonesia ,positive
he budha kufar zalim myanmar sri lanka sungguh insya allah kalian akan kami qisas dg jihad qital yg membuat kalian tahu diri . ,jihad ,negative
"mantan jihadis , tolak bergabung dengan isis : jakarta , $URL$ akhir maret lalu , indonesia dihe ... $URL$ ",jihadis ,negative
mudzakarah nasional majelis † mujahidin $URL$ ,mujahidin ,positive
"syiah lg tipu tpu sjk kpn isis brdemokrasi $MENTION$ : jalaluddin khawatir isis dipelihara demi kepentingan politik $URL$  ""  ",isis ,negative
mahasiswa inggris bergabung dengan kelompok jihad di somalia $URL$ ,jihad ,neutral
"kurangi tekanan mosul , isis serang bagian barat iraq $URL$ ",isis ,negative
sby = sekarang bobok yuks : * ,sby ,neutral
"militan al shabaab kembali serang hotel di somalia , 5 orang tewas : serangan ini terjadi hanya tiga minggu set ... $URL$ ",al shabaab ,negative
"36 . dakwah dan jihad juga dijadikan sebagai metode untuk mengubah masyarakat , bangsa dan umat lain agar bersedia hidup di bawah naungan islam . $MENTION$ $MENTION$ $MENTION$ ",jihad ,neutral
" ""  $MENTION$ : video jihadis isis asal indonesia , kok tidak diblokir ? $URL$  ""  > > maklum menterinya ... < < ",jihadis ,negative
"62.lagi - lagi , upaya pengaitan khilafah sebagai sistem politik yang barbar , kejam dan seringkali menumpahkan darah dengan mengangkat isis sebagai representasi khilafah , pasti akan mengalami kegagalan . $MENTION$ $MENTION$ $MENTION$ ",isis ,neutral
"$MENTION$ lo kan kristen , kenapa insya allah.haha iya ahh , asikan di bawah biar bisa ada yang nonton banyak ",kristen ,positive
generasi muda pengibar merah putih . $MENTION$ $MENTION$ $MENTION$ $MENTION$ yuk mention para atlet favoritmu ? respek ! cc @ jokowi $MENTION$ $MENTION$ $MENTION$ pic.twitter.com/md3jt2xnx1 ,jokowi ,positive
"copot kepala bin & kapolri ! seruan jihad melawan preman liar & preman bayaran tidak akan saya cabut , sampai mereka yang terlibat di copot ! bin & polri adalah petugas negara , milik negara . bukan milik rezim ! * hrs * ® π $URL$ ",jihad ,negative
"kerusuhan yg disiarkan & disebarkan lewat berbagai video , foto & percakapan itu membangkitkan ghirah sesama ansharut daulah atau para pendukung isis , kata direktur pelaksana pusat kajian radikalisme & deradikalisasi ( pakar ) adhe bhakti . $MENTION$ $MENTION$ ",isis ,negative
rembug tentang pendidikan dg anggota dewan dari fraksi gerindra sby.dari komisi d . bersm guru 2 yysn al jihad sby $URL$ ,jihad ,neutral
video peperangan mujahidin merebut gudang senjata terbesar di aleppo : $URL$ via $MENTION$ ,mujahidin ,positive
semoga para mujahidin di bumi syam bisa memberi bantuan kpd warga lokal yg kekurangan makanan di suriah . ,mujahidin ,positive
"umat muslim tidak brsatu , hanya khilafah yg dapat mnyatukan muslim sluruh dunia dan jihad untuk plestina ",jihad ,positive
memikirkan 2 undangan ke amerika tahun ini ... ,amerika ,neutral
jihad terbesar umat islam tahun depan adalah mengganti $MENTION$ . $MENTION$ $MENTION$ ,jihad ,negative
"banyak aktifis yg menyangka , stlah deklarasi khilafah versi isis lalu bergabung dg mrk , smuanya akan jd mudah dan smua tantangan teratasi . ",isis ,negative
min openmic $MENTION$ sby masih di cafe jenaka ? ,sby ,neutral
"15 . publik yang mengetahui isis adalah 66,4 % . $MENTION$ $URL$ ",isis ,neutral
"ustaz somad bongkar rahasia isis , ternyata bukan islam $URL$ ",isis ,positive
" ""  bayaran  ""  bagi yang  ""  gabung  ""  dengan teroris isis ? isis rekrut anak dibawah umur untuk  ""  ber jihad  ""  salah satu ... $URL$ ",jihad ,negative
"alhmdulillah , majalah risalah mujahidin terbit lagi ! dapatkan segera ! ; ® π jihad lisan melalui † media ® π $URL$ ",jihad ,positive
"ada 3 faksi pro isis di indonesia yg mengirim pasukan ke marawi , mereka bisa saja kmbli ke indonesia melalui pulau 2 kecil indonesia $MENTION$ ",isis ,positive
"dpr atau wakil rakyat emang bener 2 me-wakili rakyat . rakyat mau jln 2 keluar negri , diwakilin . rakyat mau ipad , diwakilin . - -  ""  ",dpr ,negative
"acara bela negara dibatalkan , majelis mujahidin : apakah tegakkan syariat islam bertentangan pancasila ? $URL$ ",mujahidin ,negative
wahai robb terimalah kematianku dalam perang ini * * * dan tumpahkanlah darahku di atas jalan jihad ini ® π $MENTION$ ,jihad ,negative
dukungan kelompok garis keras di indonesia terhadap negara islam irak dan suriah isis menjadi perhatian . baca di $URL$ ,isis ,negative
mari sebarkan > perancis tangkap 8 orang yang hendak berjihad ke suriah : paris - tujuh pria da ... $URL$ | $MENTION$ ,berjihad ,negative
"klo ga ada kampanye obama , blackberry ga bakal laku ini mah ",obama ,neutral
gerakan radikalisme keagamaan seperti # isis yang menyulut aksi kekerasan dan terorisme menjadi gejala modern nan kompleks di indonesia . ,isis ,negative
"wahai muslim cyber army .. wahai para mujahid cyber .. ayo lanjutkan jihad di medsos , tanpa rasa lelah , dan tanpa rasa takut .. ! ! $MENTION$ * hrs * ® π $URL$ ",mujahid ,negative
indonesia akan membuka kbri di ramalah . langkah konkrit mendukung kemerdekaan palestina . terima kasih pak @ jokowi _do2 $MENTION$ ,jokowi ,positive
"da wanda ya shirya , da wanda ya yaudari matasa shiga kungiyar , da wadanda suka kai harin duk an basu hukuncin kisa . ba inda yan isis suka tsira , har gara ka kujesu . $URL$ ",isis ,neutral
@ jokowi _do2 mantabb pakk ! semangat pak  $smile$ ,jokowi ,positive
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan jihad . namun , keduanya jauh berbeda dengan penjajahan ala barat . $MENTION$ $MENTION$ $MENTION$ ",jihad ,positive
"mantap , setelah pbnu dan gp ansor , kini santri nusantara mulai angkat bicara dan menyatakan sikap . inilah jihad ... $URL$ ",jihad ,neutral
"36 wni telah ditangkap di malaysia karna dicurigai akan bergabung dengan isis , pemerintah mengaku tidak mendapat info dari otoritas malaysia ",isis ,positive
update libya anshar al-sharia ( teroris turunan al-qaeda di libya ) kini telah mendeklarasikan islamic emirate ... $URL$ ,al-qaeda ,neutral
"semoga diri terhindar dari mujahid keyboard / mufti instagram , allahul musta'an ",mujahid ,negative
"malem ini yg pake bb pm.nye pada sok islam nih , solat juga kaga , pada sok inggris juga , lahir aje di dukun ",islam ,negative
hai ® πah tahrir al-syam ( hts ) menggerebek markas sel organisasi daulah islamiyah ( isis ) di idlib . $URL$ ,isis ,negative
lama nabung akhirnya kesampaian juga ke singapura pic.twitter.com/rknp6tl3bn ,singapura ,positive
"prabowo di dukung sama fpi , kalo prabowo jadi , mungkin fpi makin leluasa buat rusuh di negara kita . $MENTION$ ",prabowo ,negative
$MENTION$ $MENTION$ cina gak punya toko pada rese nih ,cina ,negative
apa aku harus jadi anggota dpr supaya gampang untuk tidur ? ,dpr ,negative
liputan langsung dari suriah catat ! mujahidin yang diserang di sini bukanlah isis sebagaimana pemberitaan salah ... $URL$ ,mujahidin ,neutral
"5 . bayangkan 5 polisi bisa tewas , sementara napi terpidana teroris yang harusnya tidak bersenjata , dapat merebut senjata dg mudah ? kalau begitu siapa yang tolol di sini ? tuduhan utamanya lagi-lagi isis , ujung-ujungnya mendiskreditkan khilafah . ",isis ,negative
"a indonisiya ma asirinsu na tonuwa , wannan mai kiran kansa malamin qur'ani zai rasa ransa sakamakon harin farkon da yan # isis suka kai - da goyon bayansa . allah ya rabamu da malamai masu jefa musulmai da musulunci cikin hadari , ameen . $URL$ ",isis ,neutral
"serangan isis di kirkuk irak tewaskan 46 orang , 133 lainnya luka-luka : korban jiwa telah bertambah akibat ser ... $URL$ ",isis ,negative
@ jokowi _do2 sama sama pak  $smile$ ,jokowi ,positive
"kurangi tekanan mosul , isis serang bagian barat iraq : jakarta ( antara news ) ® π kelompok teroris † isis memperlua ... $URL$ ",isis ,negative
peluang bisnes untuk semua ! ! ' ' orang-orang yang beriman dan berhijrah serta berjihad di jalan allah dengan ... $URL$ ,berjihad ,neutral
"ideologi apa yang mampu menggerakkan pikiran mereka untuk melukai kaum ulama ? ulama itu ada maka indonesia ada , ulama tak ada indonesia tinggal cerita . kurang apa jihad kaum ulama utk indonesia masa lalu ? ? $URL$ ",jihad ,positive
obrolan buku jihadis jengkol karya arlian buana baru saja dimulai $URL$ ,jihadis ,neutral
"i added a video to a $MENTION$ playlist $URL$ manfaat mencari kawan yang sholih | ust . mas √ ∫ d izzul mujahid , lc ",mujahid ,positive
$MENTION$ basri tangan kanan santoso sekarang jadi bintang iklan teh kotak sosro ... # isis $MENTION$ $MENTION$ $URL$ ,isis ,neutral
"kalo islam yg gue belajar sih , dengan  ""  kata 2 cinta  ""  .. alias diskusi . kalo gak bisa , baru tindakan + doa . yang jelas , jangan ... ",islam ,positive
allahu akbar ... jihad melawan ke zaliman wajib apalagi seruan imam besar umat islam > wajib < di laksanakan .. $URL$ ,jihad ,positive
ashaduallaila haillallah ... rw $MENTION$ : $MENTION$ be gue kristen  $sad$ ,kristen ,positive
"kalau ada yang mau membiyayai ana untuk jihad ke gaza ana siap insha allah , tapi siapa yg mau biyayain ana kesana ? ",jihad ,positive
negara menjadi gaduh setelah akhir 2 ini muncul sekelompok orang yang menganut paham radikal . baik itu radikalisme agama maupun radikalisme sekular . $MENTION$ kh ma ® πruf amin : negara gaduh setelah ada kelompok radikal yang salah artikan makna jihad . $URL$ ,jihad ,positive
"video tegas ! opini dr zakir naik tentang isis  ""  tampar  ""  para pemfitnah ulama dan pembenci islam $URL$ $URL$ ",isis ,neutral
"assalamu'alaikum saya nangis ngeliat video ini :  ""  ) 2 menit 20 detik yang semoga bisa membuka mata kalian semua . jika islam bukan teroris dan jihad bukan berarti perang  $smile$ kami ber jihad dijalan allah dengan berbagai macam tapi tidak dengan kekerasan dan membunuh sesama umat manusia . $URL$ ",jihad ,positive
kunci mujahidin palestina hadapi penjajah israel $URL$ ,mujahidin ,negative
"6.muslim yg ngelakuin kewajiban i ® πdad ( persiapan kekuatan ) n ber jihad , baik di poso , ambon , filipin , afghanistan $MENTION$ ",jihad ,neutral
"i added a video to a $MENTION$ playlist $URL$ zaman sekarang akhlak lebih dibutuhkan | ust . mas'ud izzul mujahid , lc ",mujahid ,positive
mereka ingin hancurkan agama allah i ust mas'ud izzul mujahid : $URL$ melalui $MENTION$ ,mujahid ,negative
$MENTION$ kpk kok  $smile$ ,kpk ,positive
as secara de facto berperan sebagai benteng pertahanan isis di suriah $URL$ $URL$ ,isis ,neutral
"sebentar lagi masuk bulan sya'ban , $MENTION$ , mujahidin madani televisi  ""  $MENTION$  ""  . ",mujahidin ,positive
"ya allah , berikanlah kemenangan kepada mujahidin di suriah dan di segala tempat . $URL$ ",mujahidin ,positive
"beredar video isis ancam polri , tni dan banser nu . foto : youtube $URL$ ",isis ,negative
bener 2 gak tahan sama kasus pemerkosaan - pembunuhan lagi marak terjadi di indonesia . $MENTION$ ,indonesia ,negative
"nguping bapak 2 ngomong ke temennya  ""  ini pak ketua dpr lagi dihancurkan , supaya pemerintah bebas kongkalikong .  ""  jijik .. ! ! ! ",dpr ,negative
"$MENTION$ sby $MENTION$ biarin aja laah .. modus jadi komika berhasil karena 2 : lucu , dan ganteng .. doi gak dua 2nya kok  $smile$ ) ",sby ,neutral
"mohon dipantau postingan fb dari akun nisa amelia , yg mengajak orng berjihad perang melawan pemerintah . belum lg komen teman 2nya ... sungguh mengerikan . negara hrs segera bertindak agar bibit 2 terorisme dpt dicegah . $MENTION$ $MENTION$ $MENTION$ $URL$ $URL$ ",berjihad ,positive
tweeps merapat ke mesjid al jihad lt . 2 yuuuk  $wink$ ,jihad ,neutral
isis usir orang kristen dengan cara ini . isis benar-benar kejam . $URL$ ,isis ,negative
wahai allah rabbul'alamin .. balaskan darah kaum muslimin yg tumpah d sham dan iraq .. teguh kan hati para mujahid .. ,mujahid ,negative
"alhamdulillah ... ini baru mujahidin ggs ( ganteng-ganteng syahid ) , bala bantuan untuk memperkuat perjuangan ... $URL$ ",mujahidin ,positive
"tv one kalo nayangin aadc .. yang pergi ke amerika bukan rangga , tapi madona , pas diteriakin pesawatnya mundur lagi . aadcxwarkopdki . ok . ",amerika ,neutral
panglima angkatan bersenjata russia kembali sebut tentara as melatih sisa-sisa dari teroris isis dengan tujuan menghancurkan suriah $URL$ $URL$ ,isis ,positive
"gerakan jihadis baru terbentuk di suriah , ini seruan pertamanya $URL$ ",jihadis ,neutral
/ | ~ * tweet dengan sandi rumput yang sudah dimakan kambing * ,sandi ,negative
"obama minta tayyip erdogan serius perangi isis : islam times - selain itu , presiden as juga menyerukan dialog ... $URL$ ",isis ,positive
"ini tugas suci ! kita ber jihad dijalan yg benar ~ ~ $MENTION$ ~ ~ maukah kalian emban tugas ini ? agar orang 2 miskin , anak 2 & keturunan tak miskin lagi ? kepalkan tanganmu ! $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$ ",jihad ,negative
irak sebut lebih dari 700 militan isis tewas dalam operasi merebut mosul : militer irak menyebut lebih dari 70 ... $URL$ ,isis ,negative
serangan udara as di suriah targetkan militan isis jihadi john : serangan udara as di suriah ditargetkan terhad ... $URL$ ,jihadi ,negative
"pesan dari al habib quraisy baharun , mudah 2an allah swt menjaga bangsa ini , ttpi apabila kekurangajaran thd kaum muslimin & agama islam msh tetap terjd & dilindungi dinegeri ini , mk sy tny kpd hadirin yg ada disini ,  ""  siap jihad fisabilillah  ""  takbir ... ! ! ! $URL$ ",jihad ,neutral
"orang-orang yang berjihad di jalan kami , pasti akan kami tunjukkan pada mereka jalan 2 kami ( qs al-ankabut 29 : 69 ) . ",berjihad ,negative
jika pendidikan kalian masih dibawah khalifah ibrahim dan takut kepada allah masih dibawah khalifah ibrahim gak sah sok 2 an hujat isis dah $URL$ ,isis ,negative
"contoh , jika di negeri palestina tiba-tiba dijajah israel , maka hukum berjihad bagi penduduk palestina adalah fardhu kifayah . $MENTION$ $MENTION$ $MENTION$ ",berjihad ,negative
mangsa sebenar # isis termasuklah masyarakat $MENTION$ di $MENTION$ yang hanya inginkan keamanan $URL$ ,isis ,neutral
hahaha malaysia udah mulai nih kampretnya ,malaysia ,negative
$MENTION$ sesungguhnya intelektualitas lah musuh mereka ... isis anti kemajuan .. $MENTION$ isis $MENTION$ ,isis ,positive
"ada yg coba  ""  membenturkan  ""  hb . $MENTION$ & gub $MENTION$ . tujuannya ingin pecah-belah umat , khusunya alumni 212 . dananya besar utk proyek ini . waspada ya twifpi , tetap jaga persatuan & kesatuan . kita bikin proyek mrk gagal . * untuk mujahid mca , titip umat di medsos ya ? $URL$ ",mujahid ,negative
ini contoh bgmn isis tak pduli bahkan pd sesama sunni . satu desa diratakan karna dicirigai mau melawan mereka $URL$ ,isis ,negative
