text,target,label
"live report  ""  satu-satunya jalan untuk melepaskan palestina dari cengkraman zionis adalah jihad fii sabilillah .  ""  , ucap ahmad heryawan , gubernur jabar pada orasi #bandunguntukpalestina .  ""  enyahlah , israel !  ""  #harapanamalmulia #amalmulia #muliadenganamalterbaik #greatreturnmarch https://t.co/sjcrp5ur7p ",jihad,positive
"islam untuk semua , jangan ikut kaca mata melayu sahaja putrajaya - menteri hal ehwal agama di jabatan perdana menteri datuk dr mujahid yusof rawa menggesa penyataan islam yang inklusif dan ... https://t.co/ex7sdjfoju ",mujahid,positive
pasukan yaman tewaskan tersangka pemimpin al qaeda : pasukan yaman menewaskan tersangka pemimpin al qaeda dala ... https://t.co/9kv6t01yjp ,al qaeda,negative
#headline perempuan arab saudi berbondong-bondong bergabung dengan al-qaeda : http://t.co/rm94manwlq ,al-qaeda,negative
obama kirim surat kpd pmimpin spiritual iran soal isis . artinya : ( raja kafir dunia krm srt kpd gembong munafiq dunia soal mujahidin sunni ) ,isis,neutral
@aryanovrianus @frimawan yah ga jadi di masukin islam song bang . hehehe ,islam,neutral
hujannya awet kayak hubungan bilateral indonesia dan brunei . ,indonesia,positive
kemaren nonton bioskop .. minggu ini nonton standup .. minggu depan nonton badminton indonesia open . terus nonton theater-nya kapan bang ? ? ,indonesia,positive
@standupindo_ sby hahahah mas dono ini ! ,sby,neutral
"tito karnavian , membedakan tipe teroris yg berkembang saat ini , tipe pertama alumni suriah , tipe kedua leaderless jihad #aiman #kompastv https://t.co/le14v8olsi ",jihad,neutral
"al qaeda akan menculik orang barat atas perintah al zawahiri : islamtimes - pemimpin al-qaeda , aymen al zawahi ... https://t.co/bvx0u79iid ",al-qaeda,negative
ldr terkadang lebih kejam daripada fpi . ,fpi,neutral
ciri 2 salafusolleh : 1 . sibuk berdakwah / berjihad smpai x sempat berusaha dimuka bumi . ,berjihad,positive
"kalo pilih prabowo , kayaknya bakal gini-gini aja deh , liat aja partai pendukungnya , itu partai yg udah 10 tahun duduk di kursi dpr . ",prabowo,neutral
"63.selain sepak terjangnya jauh dari syariah islam , isis sudah terlanjur dikenal sebagai boneka barat . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan ",isis,negative
pengganas # isis / #daesh sentiasa merekrut orang yang jahil untuk berbai ® πat dengan ideology sesat mereka ! berwaspada dalam talian ® π jangan jadi mangsa pengganas ! #malaysiamasihaman #tolak isis https://t.co/04vhgolmfq https://t.co/hpydngtntq ,isis,positive
"tak hanya jihad harta , namun juga jihad dg tentara #muslimarmies4gaza ",jihad,positive
pergi ber jihad tapi jadi pencuci tandas ® π ayob khan . ramai orang malaysia pergi ber jihad di luar negara tetapi ... https://t.co/xhzkfx0fli ,jihad,negative
"kita hrs bkerja keras sampai indonesia bebas korupsi ! - jokowi tdk prlu brdarah 2 , ckp tdk korupsi & lawan korupsi kalian udh berjihad ! - ahok https://t.co/lkxjlcluxa ",berjihad,positive
"kalo nanti jokowi kalah di pilpres , dia nyanyi  ""  hilang permataku , hilang harapanku , yang kupupuk dengan yusuf kallaaa  ""  ",jokowi,neutral
"kasturi kazanlak tu apa ? nanti nak tanya lebai google sat ... 019-478 8295 ( mujahid ) , 017-551 0102 ( hanafi ) . ",mujahid,neutral
"apakah anda beranggapan hanya duit atau harta benda itu  ""  sedekah  ""  ? mengajar orang ilmu bermanfaat juga adalah  ""  sedekah  ""  . ilmu adalah harta menuntut ilmu juga adalah sebahagian dari difinasi  ""  ibadah  ""  . juga adalah jihad . sumber gambar dibawah dari : https://t.co/ebahafwzyf . https://t.co/qgfwqulma6 ",jihad,positive
@allanbona benerin lcd berapa sih buddha ? ,buddha,neutral
syarat jihad ... https://t.co/vgubkby3el ,jihad,neutral
"so , yg mau nambah ilmu seputar ekonomi syariah yg lg in , blh datang jumat ini jam 16.00 di masjid al- jihad unpad :) @areaunpad @himaespunpad ",jihad,neutral
"6 . sebagaimana kalau seseorang yang meniatkan dalam makannya untuk memperkuat fisik dalam ber jihad , shalat atau puasa ",jihad,neutral
3 event tv berturut-turut ga bisa nonton . di saat seperti ini lah gue selalu kepikiran buat beli hape cina yg ada tv-nya . :| ,cina,positive
"kita hanya peduli setengah , hanya peduli ketika isis bikin onar , tapi diam ketika ribuan orang suriah mati dibabat , disiksa assad . ",isis,negative
"inna lillah ! keji , isis menyembelih mujahid jabhah islamiyah http://t.co/ljswbuy3im via @sharethis ",isis,negative
"untuk serangan balasan , kelompok jihadis afrika melancarkan serangan mematikan di markas militer pasukan asing di timbuktu , mali utara . https://t.co/nmcirjjsdr ",jihadis,negative
"kahwin bawah umur harus diharamkan ' kerajaan membayangkan untuk mengharamkan perkahwinan bawah umur dalam jangka panjang . sebagai permulaan , menteri di jabatan perdana menteri , datuk dr mujahid yusof rawa , ... https://t.co/lbxinokjeu ",mujahid,neutral
"hari ini film @ctsmovie udah tayang di bioskop 2 di indonesia , nah besok sama lusa kota nobar di jogja dan solo pic.twitter.com/xbtcw8lkld ",indonesia,positive
he budha kufar zalim myanmar sri lanka sungguh insya allah kalian akan kami qisas dg jihad qital yg membuat kalian tahu diri . ,jihad,negative
"mantan jihadis , tolak bergabung dengan isis : jakarta , http://t.co/1voyzpzdom†®π akhir maret lalu , indonesia dihe ... http://t.co/gdmj9huirz ",jihadis,negative
mudzakarah nasional majelis † mujahidin https://t.co/oaqriyxndv ,mujahidin,positive
"syiah lg tipu tpu sjk kpn isis brdemokrasi @beritasatu : jalaluddin khawatir isis dipelihara demi kepentingan politik http://t.co/lqzmtw6hmw  ""  ",isis,negative
mahasiswa inggris bergabung dengan kelompok jihad di somalia http://bit.ly/5sy72y ,jihad,neutral
"kurangi tekanan mosul , isis serang bagian barat iraq https://t.co/h52lqajkea ",isis,negative
sby = sekarang bobok yuks : * ,sby,neutral
"militan al shabaab kembali serang hotel di somalia , 5 orang tewas : serangan ini terjadi hanya tiga minggu set ... https://t.co/wlmno0nozx ",al shabaab,negative
"36 . dakwah dan jihad juga dijadikan sebagai metode untuk mengubah masyarakat , bangsa dan umat lain agar bersedia hidup di bawah naungan islam . #khilafahselamatkannegeri #khilafahajaranislam #islamrahmatbagisemua ",jihad,neutral
" ""  @mukaffar : video jihadis isis asal indonesia , kok tidak diblokir ? http://t.co/i5rzywnyab  ""  > > maklum menterinya ... < < ",jihadis,negative
"62.lagi - lagi , upaya pengaitan khilafah sebagai sistem politik yang barbar , kejam dan seringkali menumpahkan darah dengan mengangkat isis sebagai representasi khilafah , pasti akan mengalami kegagalan . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam ",isis,neutral
"@dimasekop lo kan kristen , kenapa insya allah.haha iya ahh , asikan di bawah biar bisa ada yang nonton banyak ",kristen,positive
generasi muda pengibar merah putih . #insiderepublikatoday #bacakoranrepublika #resonansi @asmanadia yuk mention para atlet favoritmu ? respek ! cc @ jokowi @aniesbaswedan @sandiuno @imam_nahrawi pic.twitter.com/md3jt2xnx1 ,jokowi,positive
"copot kepala bin & kapolri ! seruan jihad melawan preman liar & preman bayaran tidak akan saya cabut , sampai mereka yang terlibat di copot ! bin & polri adalah petugas negara , milik negara . bukan milik rezim ! * hrs * ® π https://t.co/y0smoxomgv ",jihad,negative
"kerusuhan yg disiarkan & disebarkan lewat berbagai video , foto & percakapan itu membangkitkan ghirah sesama ansharut daulah atau para pendukung isis , kata direktur pelaksana pusat kajian radikalisme & deradikalisasi ( pakar ) adhe bhakti . @fadjroel #boikotpendukungteroris ",isis,negative
rembug tentang pendidikan dg anggota dewan dari fraksi gerindra sby.dari komisi d . bersm guru 2 yysn al jihad sby https://t.co/byymkwnvio ,jihad,neutral
video peperangan mujahidin merebut gudang senjata terbesar di aleppo : http://t.co/rpo1bn8ox2 via @youtube ,mujahidin,positive
semoga para mujahidin di bumi syam bisa memberi bantuan kpd warga lokal yg kekurangan makanan di suriah . ,mujahidin,positive
"umat muslim tidak brsatu , hanya khilafah yg dapat mnyatukan muslim sluruh dunia dan jihad untuk plestina ",jihad,positive
memikirkan 2 undangan ke amerika tahun ini ... ,amerika,neutral
jihad terbesar umat islam tahun depan adalah mengganti @jokowi . #capekditipu #2019gantipresiden ,jihad,negative
"banyak aktifis yg menyangka , stlah deklarasi khilafah versi isis lalu bergabung dg mrk , smuanya akan jd mudah dan smua tantangan teratasi . ",isis,negative
min openmic @standupindo_ sby masih di cafe jenaka ? ,sby,neutral
"15 . publik yang mengetahui isis adalah 66,4 % . #smrc https://t.co/ubcq0cyak6 ",isis,neutral
"ustaz somad bongkar rahasia isis , ternyata bukan islam https://t.co/qqkm7kvted ",isis,positive
" ""  bayaran  ""  bagi yang  ""  gabung  ""  dengan teroris isis ? isis rekrut anak dibawah umur untuk  ""  ber jihad  ""  salah satu ... http://t.co/sv2gaxnvog ",jihad,negative
"alhmdulillah , majalah risalah mujahidin terbit lagi ! dapatkan segera ! ; ® π jihad lisan melalui † media ® π http://t.co/zemr1aiupx ",jihad,positive
"ada 3 faksi pro isis di indonesia yg mengirim pasukan ke marawi , mereka bisa saja kmbli ke indonesia melalui pulau 2 kecil indonesia #aiman ",isis,positive
"dpr atau wakil rakyat emang bener 2 me-wakili rakyat . rakyat mau jln 2 keluar negri , diwakilin . rakyat mau ipad , diwakilin . - -  ""  ",dpr,negative
"acara bela negara dibatalkan , majelis mujahidin : apakah tegakkan syariat islam bertentangan pancasila ? https://t.co/fnhui5pkxd ",mujahidin,negative
wahai robb terimalah kematianku dalam perang ini * * * dan tumpahkanlah darahku di atas jalan jihad ini ® π #nasyid ,jihad,negative
dukungan kelompok garis keras di indonesia terhadap negara islam irak dan suriah isis menjadi perhatian . baca di http://t.co/hufg2fyvpb ,isis,negative
mari sebarkan > perancis tangkap 8 orang yang hendak berjihad ke suriah : paris - tujuh pria da ... http://t.co/zhoqkouqvq | #demokrasimati ,berjihad,negative
"klo ga ada kampanye obama , blackberry ga bakal laku ini mah ",obama,neutral
gerakan radikalisme keagamaan seperti # isis yang menyulut aksi kekerasan dan terorisme menjadi gejala modern nan kompleks di indonesia . ,isis,negative
"wahai muslim cyber army .. wahai para mujahid cyber .. ayo lanjutkan jihad di medsos , tanpa rasa lelah , dan tanpa rasa takut .. ! ! #2019gantipresiden * hrs * ® π https://t.co/61ygn8ixvx ",mujahid,negative
indonesia akan membuka kbri di ramalah . langkah konkrit mendukung kemerdekaan palestina . terima kasih pak @ jokowi _do2 #kaaforpalestine ,jokowi,positive
"da wanda ya shirya , da wanda ya yaudari matasa shiga kungiyar , da wadanda suka kai harin duk an basu hukuncin kisa . ba inda yan isis suka tsira , har gara ka kujesu . https://t.co/gscjbtg6iy ",isis,neutral
@ jokowi _do2 mantabb pakk ! semangat pak :) ,jokowi,positive
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan jihad . namun , keduanya jauh berbeda dengan penjajahan ala barat . #7meihtimenang #umatbersamahti #islamselamatkannegeri ",jihad,positive
"mantap , setelah pbnu dan gp ansor , kini santri nusantara mulai angkat bicara dan menyatakan sikap . inilah jihad ... https://t.co/apvqejhc9c ",jihad,neutral
"36 wni telah ditangkap di malaysia karna dicurigai akan bergabung dengan isis , pemerintah mengaku tidak mendapat info dari otoritas malaysia ",isis,positive
update libya anshar al-sharia ( teroris turunan al-qaeda di libya ) kini telah mendeklarasikan islamic emirate ... http://t.co/nvd38eyose ,al-qaeda,neutral
"semoga diri terhindar dari mujahid keyboard / mufti instagram , allahul musta'an ",mujahid,negative
"malem ini yg pake bb pm.nye pada sok islam nih , solat juga kaga , pada sok inggris juga , lahir aje di dukun ",islam,negative
hai ® πah tahrir al-syam ( hts ) menggerebek markas sel organisasi daulah islamiyah ( isis ) di idlib . https://t.co/wu0mqvzpgf ,isis,negative
lama nabung akhirnya kesampaian juga ke singapura pic.twitter.com/rknp6tl3bn ,singapura,positive
"prabowo di dukung sama fpi , kalo prabowo jadi , mungkin fpi makin leluasa buat rusuh di negara kita . #huft ",prabowo,negative
@rosipradita @widyarisky cina gak punya toko pada rese nih ,cina,negative
apa aku harus jadi anggota dpr supaya gampang untuk tidur ? ,dpr,negative
liputan langsung dari suriah catat ! mujahidin yang diserang di sini bukanlah isis sebagaimana pemberitaan salah ... http://t.co/0mgengidj1 ,mujahidin,neutral
"5 . bayangkan 5 polisi bisa tewas , sementara napi terpidana teroris yang harusnya tidak bersenjata , dapat merebut senjata dg mudah ? kalau begitu siapa yang tolol di sini ? tuduhan utamanya lagi-lagi isis , ujung-ujungnya mendiskreditkan khilafah . ",isis,negative
"a indonisiya ma asirinsu na tonuwa , wannan mai kiran kansa malamin qur'ani zai rasa ransa sakamakon harin farkon da yan # isis suka kai - da goyon bayansa . allah ya rabamu da malamai masu jefa musulmai da musulunci cikin hadari , ameen . https://t.co/l6b6hostye ",isis,neutral
"serangan isis di kirkuk irak tewaskan 46 orang , 133 lainnya luka-luka : korban jiwa telah bertambah akibat ser ... https://t.co/padrdrtzmk ",isis,negative
@ jokowi _do2 sama sama pak :) ,jokowi,positive
"kurangi tekanan mosul , isis serang bagian barat iraq : jakarta ( antara news ) ® π kelompok teroris † isis memperlua ... https://t.co/auwegknult ",isis,negative
peluang bisnes untuk semua ! ! ' ' orang-orang yang beriman dan berhijrah serta berjihad di jalan allah dengan ... http://t.co/krr2g7nunj ,berjihad,neutral
"ideologi apa yang mampu menggerakkan pikiran mereka untuk melukai kaum ulama ? ulama itu ada maka indonesia ada , ulama tak ada indonesia tinggal cerita . kurang apa jihad kaum ulama utk indonesia masa lalu ? ? https://t.co/uyhagcdqap ",jihad,positive
obrolan buku jihadis jengkol karya arlian buana baru saja dimulai https://t.co/c40ctikptb ,jihadis,neutral
"i added a video to a @youtube playlist https://t.co/gc2djkfoiz manfaat mencari kawan yang sholih | ust . mas √ ∫ d izzul mujahid , lc ",mujahid,positive
@tolakbigotri basri tangan kanan santoso sekarang jadi bintang iklan teh kotak sosro ... # isis #daulahislam #daulah https://t.co/7mhvuyghdt ,isis,neutral
"kalo islam yg gue belajar sih , dengan  ""  kata 2 cinta  ""  .. alias diskusi . kalo gak bisa , baru tindakan + doa . yang jelas , jangan ... ",islam,positive
allahu akbar ... jihad melawan ke zaliman wajib apalagi seruan imam besar umat islam > wajib < di laksanakan .. https://t.co/hbvw7aycwl ,jihad,positive
ashaduallaila haillallah ... rw @luvianaowen : @babecabiita be gue kristen :( ,kristen,positive
"kalau ada yang mau membiyayai ana untuk jihad ke gaza ana siap insha allah , tapi siapa yg mau biyayain ana kesana ? ",jihad,positive
negara menjadi gaduh setelah akhir 2 ini muncul sekelompok orang yang menganut paham radikal . baik itu radikalisme agama maupun radikalisme sekular . #wechooserahmah kh ma ® πruf amin : negara gaduh setelah ada kelompok radikal yang salah artikan makna jihad . https://t.co/u9kwdgcxda ,jihad,positive
"video tegas ! opini dr zakir naik tentang isis  ""  tampar  ""  para pemfitnah ulama dan pembenci islam https://t.co/xn0dmtoc9u https://t.co/o6xwo7s8v7 ",isis,neutral
"assalamu'alaikum saya nangis ngeliat video ini :  ""  ) 2 menit 20 detik yang semoga bisa membuka mata kalian semua . jika islam bukan teroris dan jihad bukan berarti perang :) kami ber jihad dijalan allah dengan berbagai macam tapi tidak dengan kekerasan dan membunuh sesama umat manusia . https://t.co/vzeh9t2wb2 ",jihad,positive
kunci mujahidin palestina hadapi penjajah israel https://t.co/1fu7o5u271 ,mujahidin,negative
"6.muslim yg ngelakuin kewajiban i ® πdad ( persiapan kekuatan ) n ber jihad , baik di poso , ambon , filipin , afghanistan #teroris ",jihad,neutral
"i added a video to a @youtube playlist https://t.co/vihv8pwlbp zaman sekarang akhlak lebih dibutuhkan | ust . mas'ud izzul mujahid , lc ",mujahid,positive
mereka ingin hancurkan agama allah i ust mas'ud izzul mujahid : https://t.co/0crmypz3vu melalui @youtube ,mujahid,negative
@dahliafatmawati kpk kok :) ,kpk,positive
as secara de facto berperan sebagai benteng pertahanan isis di suriah https://t.co/wlu63yb6rx https://t.co/vrlmfnxwbk ,isis,neutral
"sebentar lagi masuk bulan sya'ban , #syabanceriaramadhanbahagia , mujahidin madani televisi  ""  @tvdakwahanda  ""  . ",mujahidin,positive
"ya allah , berikanlah kemenangan kepada mujahidin di suriah dan di segala tempat . http://t.co/efotxbujsw ",mujahidin,positive
"beredar video isis ancam polri , tni dan banser nu . foto : youtube http://t.co/ib1bohioag ",isis,negative
bener 2 gak tahan sama kasus pemerkosaan - pembunuhan lagi marak terjadi di indonesia . #jagaperempuan ,indonesia,negative
"nguping bapak 2 ngomong ke temennya  ""  ini pak ketua dpr lagi dihancurkan , supaya pemerintah bebas kongkalikong .  ""  jijik .. ! ! ! ",dpr,negative
"@standupindo_ sby @doniseptian_id biarin aja laah .. modus jadi komika berhasil karena 2 : lucu , dan ganteng .. doi gak dua 2nya kok :) ) ",sby,neutral
"mohon dipantau postingan fb dari akun nisa amelia , yg mengajak orng berjihad perang melawan pemerintah . belum lg komen teman 2nya ... sungguh mengerikan . negara hrs segera bertindak agar bibit 2 terorisme dpt dicegah . @ccicpolri @divhumas_polri @bnptri https://t.co/0wqpa9mbem https://t.co/ovpkkc7tdm ",berjihad,positive
tweeps merapat ke mesjid al jihad lt . 2 yuuuk ;-) ,jihad,neutral
isis usir orang kristen dengan cara ini . isis benar-benar kejam . http://t.co/8hcf9cqhai ,isis,negative
wahai allah rabbul'alamin .. balaskan darah kaum muslimin yg tumpah d sham dan iraq .. teguh kan hati para mujahid .. ,mujahid,negative
"alhamdulillah ... ini baru mujahidin ggs ( ganteng-ganteng syahid ) , bala bantuan untuk memperkuat perjuangan ... https://t.co/twlusg3ici ",mujahidin,positive
"tv one kalo nayangin aadc .. yang pergi ke amerika bukan rangga , tapi madona , pas diteriakin pesawatnya mundur lagi . aadcxwarkopdki . ok . ",amerika,neutral
panglima angkatan bersenjata russia kembali sebut tentara as melatih sisa-sisa dari teroris isis dengan tujuan menghancurkan suriah https://t.co/izjrfgh8ck https://t.co/znwaocktzp ,isis,positive
"gerakan jihadis baru terbentuk di suriah , ini seruan pertamanya https://t.co/yzk4vpjlq4 ",jihadis,neutral
/ | ~ * tweet dengan sandi rumput yang sudah dimakan kambing * ,sandi,negative
"obama minta tayyip erdogan serius perangi isis : islam times - selain itu , presiden as juga menyerukan dialog ... https://t.co/j9zoneeudc ",isis,positive
"ini tugas suci ! kita ber jihad dijalan yg benar ~ ~ @prabowo ~ ~ maukah kalian emban tugas ini ? agar orang 2 miskin , anak 2 & keturunan tak miskin lagi ? kepalkan tanganmu ! #2019prabowopresiden #2019gantipresiden #2019prabowosandi #relawanprosandi https://t.co/r7x9cogr5m ",jihad,negative
irak sebut lebih dari 700 militan isis tewas dalam operasi merebut mosul : militer irak menyebut lebih dari 70 ... https://t.co/un8wp8qgwc ,isis,negative
serangan udara as di suriah targetkan militan isis jihadi john : serangan udara as di suriah ditargetkan terhad ... https://t.co/gczyjoqjhu ,jihadi,negative
